id,text,label
61817,"Ребят, подскажите, интернетом от каких провайдеров пользуетесь? У нас CITY NET,  не очень стабильно работает",1
61824,Что значит не стабильно работает? Очень мало информации вы даете,0
61846,"Ребята, привет. Здесь обсуждался вопрос комиссии у Тинькофф за перевод денег на карту любого банка Узб (Uzcard) через paysend ? Ранее не было этой комиссии, а сейчас появилась?",1
61897,Тренер для ИТ-Специалистов с опытом сжатых мышц сотрудников ВК нада?,0
61928,"Не понял какой стороной сидеть? Правильно, грудью к спинке",0
61938,Стул для джунов?)),0
62011,"Ребят, вопрос. Если симку во второй слот переставить, 30 дней повторно пойдут?",1
62017,"мне вот интересно: 
американцы смотря на свой код, чувствуют тоже самое, что отечественный рагработчик смотрящий на код 1С в кириллице?",0
62047,"подскажите пожалуйста, это норм роутер?

HUAWEI HG8245 GPON 

сейчас его ставят по акции в узбектелеком за тарифы стоимость 170к+ в мес",1
62053,вместо while нужно писать ДОКОЛЕ?,0
62066,"Вот мне и не понятно. Если можно писать локанично на англ., зачем на кириллице? неужели так понятнее?",0
62091,"Всем привет! Подскажите, пожалуйста, цены на съем квартиры упали или по-прежнему высокие?",1
62109,Всё посмотрели затмение?),0
62133, у кого нибудь открывается?,0
62144,NPV?),0
62214,"Ребят, кто что скажет по корпоративным helpdesk системам? Есть норм варианты цена-качество",1
62228,я не спец по винде (а скорее ненавижу ее) но у тебя на сервере винды NAT Services установлены? или как там это называется,0
62230,а в клиентский конфиг если редирект добавить?,0
62254,"мне такое сложно, я программирую на HTML, к железкам не прикасался давно

он 100 мбс будет нормально раздавать на 2 ноута? чтобы созвоны и фигма не висли

если да, то смысл тратить деньги на роутер не вижу",0
62259,Вы не против? Я тут поспрашиваю периодически. Может кому-нибудь нужны годовалые backend java разрабы?,0
62260,?,0
62276,"Хочу нейросеть на 1с.Посоны,эт можно?)",0
62298,5ка есть на нем?,0
62301,на ком?,0
62307,всратослав?),0
62311,Сети две вещает?,0
62331,"Ребят, кто брал макбук здесь. Где лучше его взять. Хотел в macbro, но есть отзывы, что подсовывают бу. мб кто-то покупал у них?",1
62333,б/у в запечатанной коробке? 🤔,0
62337,а серийник проверить?,0
62348,Ты решил всех зажарить и облучить 5G?,0
62394,А учился ты случайно не в ТГТУ?,0
62416,долларовой?,0
62425,какой банк?,0
62432,"странно, Kapital визу юзал на куче подписок и покупок, и в другие страны выезжал, может не подключили смс-информирование или что-то типо того?",1
62452,"А с торрентами в уз как дела обстоят? Не прилетит потом владельцу квартиры штраф за скачивание.
Ну мало ли, как в ЕС, например.",0
62460,"Друзья, а есть какой-то релокейшн чат с айти-работой, кто ищет, кто предлагает? Ну вдруг",0
62515,Что скажете насчёт компании AVTECH? Кто нибудь пользовался их техникой? На медиапарке полно их мониторов. Думаю может взять,1
62529,"Просто в медиапарке выбор не очень с мониторами. А где в других местах можно купить желательно с доставкой, кроме Малики?",1
62531,А что за узум?,0
62539,"Просто битый пиксель может быть.... 
Они ведь могут биться при перевозке?",1
62547,Привет! Кто-то транзитом через Индию летел недавно? Нужна ли виза в таком случае?,1
62551,Куда летишь? Тоже хочу куда-нибудь,1
62561,Визу нада получать?,0
62578,"А в розницу кто-то покупал себе ноутбук здесь? Не макбук. Цены смотрю прям приятные, по сравнению с Россией",0
62584,На малике сейчас ниже?,0
62606,"Есть кто заказывал доставку вещей из мск в ташкент, чем пользовались?",1
62627,"Давайте, спасибо. Когда примерно планируете?",0
62637,"Так. Раз iis-мастера тут нет, про SharePoint там более спрашивать бессмысленно?)",0
62643,И про s4b  не знают. А вопрос про iis какой?,0
62675,"По этой инструкции socks5-прокси через PuTTY организуется?
OpenVPN через tls-auth через этот прокси у меня не поднялся",0
62692,"Подскажите, пожалуйста, по поводу роутера и провайдера — у меня сейчас узтелеком через адсл, буду пробовать проводить GPON, нужен будет роутер новый. Есть ли проверенные варианты роутеров (здесь нашел только обсуждения)? И что нужно проверить, чтобы понять, будет ли через него нормально работать впн? Пользуюсь связкой ExpressVPN+ OpenVPN",1
62699,а что за приложение такое? тоже  paynet или что-то другое?,0
62714,"то есть просто взять другой роутер, вместо провайдерского, не варик?",0
62730,Так почему на шкаф идёт 220 провод ?,0
62738,IMEI слота с российской симкой же не надо регистрировать?,0
62741,"Доброго дня. Скажите пожалуйста, есть ли тут удостверяющие центры для получения эцп для Росреестра и налоговой рф?",1
62757,"Т.е. в МСК некоторые провайдеру берут тех же китайцев, клеят свой шилдик и прошивают свой custom, где вырезают возможность перевода в bridge? 🤣",0
62764,"Интересно, среди миллионов клиентов, вы первый кто этим заинтересовался у них?",0
62767,У всех смска приходила в Яндекс гоу на местный номер? Второй день не могу зарегистрироваться,0
62768,Что за смс?Ничего не получал,0
62787,"Кстати да,как движ?",0
62798,Инновик? Он на прошлой неделе был в Ташкенте,0
62804,Кто-нибудь видел в продаже не удлиненную тыкву? А обычную чтобы рожицу можно было вырезать,1
62807,"Добрый день, вопрос по доступу в госуслуги, мос.ру, энергосбыт. Нет навыков для настройки vpn с российским ip. Нужно на 30мин подключиться внести счетчики налоги и тп. Кто может помочь, настроить или расшарить исконно Русский интернет на время?) Ташкент",1
62813,пивас?,0
62823,Отваливается?,0
62832,"Всем привет! 
А тут можно постить объявления с поисками специалистов на регулярный парттайм?",1
62842,"Хей, а тут кто-нибудь собирается вместе играть в настолки?",0
62844,"оппа, а можно как-то присоединится?)",0
62848,привет. где в Ташкенте лучше покупать видеокарты?,1
62853,"Ребят, у кого ucell, раздача интернета с телефона не работает? Или тариф какой специальный нужен?",1
62877,Тина - мужик? 😳,0
62882,👍👍👍А где купил?,0
62883,"Подскажите где в Ташкенте портативный монитор для ноутбука купить можно? Есть на olx объявления, но там под заказ и как то сомнительно",1
62903,Я бы не против! У вас с собой какие-то имеются?,0
62909,где здесь можно купить их?,1
62913,рили?,0
62921,"кто готов что-нибудь купить?) можно потом скинуться, чтоб покрыть часть цены)",1
62926,Привет!!! Пожалуйста подскажите как зарегистрировать imei двухсимочного смартфона человеку с двойным гражданстом? Надо ли регистрировать один imei и  второй тоже? Человек является резидентом и нерезидентом одновременно),1
62941,Так голанг - это ведь проект гугла? А сколько проектов он похоронил?,0
62958,Делфи?,0
62970,а где сейчас много вакансий для джунов?) мне кажется их вообще практически нет,0
62977,"Кстати, а какая зп для миддлов и синьоров?",0
62996,крипта это blockchain что ли? под криптой я понимаю только cryptocurrencies,1
63006,Так это десктоп... А если бэкенд?,0
63016,"Ребят, есть тут получившие карточку через Хамкор Банк?

Получил сегодня пинфл, зашёл в Хамкор, оставил анкету. Сказали в течении 3 дней сообщат результат, но мол некоторым отказывают.",0
63022,"Всем привет! Возможно кто-то знает и сможет рассказать, можно ли получить в Узбекистане статус цифрового кочевника и тем самым облегчить себе все вопросы с регистрацией и банками?",1
63027,"тоесть для тех, кто работает по договору фриланса это не сработает?",0
63030,"Какой лучше ноут покупать для того чтобы писать код ?
С Макбуком опыт был не очень",1
63036,"📣🇺🇸🇬🇧 Are there any English-speaking people willing to meet up this Friday around 19:30 to have a conversation in English? The main goal is to freshen up your language skills and to have a nice talk. Communication in other languages will be allowed before the meeting but is going to be completely prohibited during the event. Would be great if your spoken English is B2+. So far I want to know if there are such people, and to discuss the place and format. #English",0
63037,"спасибо,  получается оформить местную симку можно на узбекский паспорт, а на почте при регистрации в uzimei, указать данные загран рф по которому человек пересекал границу?",1
63043,"Добрый вечер, а загран кто-нибудь здесь делал? Есть камни какие-то подводные?",1
63050,"Всем привет!
Кто как работу ищет в УЗ? тут ток hh? или есть еще что то?)",1
63052,"может тогда проще с самими кафе договариваться?
возможно, их админы пойдут на встречу. Тем более доп поток людей в кафе)",0
63062,А как тут с боулингом? кто-то ходил? какие впечатления?,1
63066,И как? с кайфом все?,0
63067,B2+ ... such much?,0
63072,"Вы уже что-то устраивали на подобии? Заходил недавно в book кафе и слышал как люди общаются на английском с режущим уши акцентом, очевидно все участники русскоговорящие, не иностранцы, подумал живой урок в кафе😂",0
63073,а где именно были? чтобы не ходить туда) по Ташкенту много где боулинг есть,1
63079,"в Galaxy боулинге были, возле посольства рф?",0
63088,И встречи у них можно организовать?,0
63091,Чего банить то? людям помощь предлагаю,0
63099,Есть желающие в пятницу поехать дикарем в Ходжикент?,0
63100,А что там?,0
63107,"Смог настроить долбаный openvpn на windows. Все коннектится, все ходит куда надо под нужным айпи адресом. Но долбаный emotion мегафона не работает. Что ещё посмотреть можно и покрутить то на сервере?",1
63112,Маршрутизацию осилили под Windows? 😂,0
63114,"Я не сетевик и даже не понимаю это юмор, похвала или что?
 слишком тонко для меня",0
63158,Тут что все со смартфонов или стационарных ПК?🙈 Есть люди на ноутах? Поделитесь опытом - на что хватает ваших машинок и на что бы хотели сами апгрейдится?,0
63166,кто-нибудь брал тут  ?,0
63190,"А турборежим включен?

Просто видеокарта нагревается очень сильно и из-за этого проседает фпс",0
63192,А ноут к монитору подключаете? Во время работы?,0
63196,"Может лучше ноут для работы, а приставку для игр отдельно купить???",1
63223,А что за нагрузка такая?,0
63232,Сколько вышло за перевоз багажа?,0
63235,На чем фронт? Просто немного не укладывается какие игры тогда не тянет? Мой фронт чтобы развернуть нужен докер/кубер айдентити сервер на виртуалке плюс ide плюс параллельно RDP к рабочей станции и браузер на кучу важных и полезных вкладок).. так и я к тому ж и фулстак и нужно дев-бэк поднять кучу микроконсерв и ещё какие-нибудь личные задачи надесктопить. 🙈  Плюс ноут хотелось чтобы на досуге можно было и поиграть комфортно и пэтпроекты вести и в графику и в звук.. *очень больно пересаживаться со стационарника на ноут),1
63251,А какой город если не секрет?,0
63256,"А что за ноут? 

Просто мой рабочий ноут с интегрированной видеокартой - 6 часов живёт",0
63257,"Кстати, а разве мониторы можно в салоне самолета провозить?",0
63259,То есть монитор в багаже перевозил?,0
63261,А что за чемодан такой? Огромный какой-то.... Вместе с коробкой упаковал?,0
63263,А монитор с коробкой в чемодан?,0
63283,"Ребят, а кто шарит, подскажите плз, особенно с чиланзара, тут нэт часто падает да? У нас uztelecom",1
63287,в квартиру заходит эзернет кабель?,0
63294,"Ребят, кто-то получал банковскую карту в Ипак юли банке?",1
63300,"Вы заполнили бланк, и сегодня пришли за ответом?",0
63306,"Цена на ноут уз что то подозрительно хорошие, где наебка?",1
63308,"Эх, а есть информация где можно обзавестись карточкой?",1
63324,"Тогда еще круче вопрос, на каком сайтике можно поискать IT вакансии по Ташкенту? И может кто слышал из вас о компаниях кто работает на Unity в Ташкенте?",1
63343,Подскажите почему перестала воспроизводится музыка в сторисах и не могу воспользоваться музыкой в reels?,1
63359,"Товарищ майор, все записали?",0
63360,"У кого приложение Сбербанка не работает? Просит обновить приложение, а его никак не обновить",0
63365,"Добрый вечер. Подскажите, а Lenovo есть официально в Ташкенте? Интересует замена аккумулятора на thinkpad’е.",1
63378,за мной уже выехали?),0
63394,ии?),0
63396,Остальные года где были? Вели оппозиционный образ жизни относительно Узбекистана?,1
63405,Даже в шутку может не надо?,0
63413,А по4ему я в щапо4ке из фольги?,0
63414,А что такое VPN?),0
63418,"Это риторический вопрос.
А кто нет?",0
63423,"у вас есть пруфы? у меня есть, ваших не видел",0
63426,Кто не подключится?,0
63441,В Узбекистан?,0
63445,"Ну просто думаю сильно дешевле? Просто железо ведь изнашивается, что влияет на стабильность работы сервера",0
63463,1000?,0
63484,Рассеиватель?,0
63485,"А зачем тогда термопаста и зачем охлаждать процессор и почему от нагревания снижается производительность,?",0
63502,А нигде не сохранились платёжные реквизиты?),0
63504,А для чего водитель покупает видеорегистратор в авто?,0
63505,В каждой квартире видеонаблюдение?,0
63541,Плохо греет?,0
63565,"А вы чемоданчик этот, случайно, не здесь приобрели?",0
63568,"Но статья от 2018 года, может сейчас что-то изменилось?",0
63663,врачи тоже не могут помочь?,0
63870,Тоже номер узбетский хочешь?,0
63918,А в приложении не дает поменять?,0
63923,"Народ, VPN у всех работает? А то чет подключиться не могу, вчера норм было",0
63930,"Кто-нибудь уже ставил российские сертификаты?

",1
63933,На mikrotik кому-то удалось кстати поднять? Раньше вроде кто-то писал что не получалось...,0
63939,Ого)) а если по серьезному?,0
63948,"Еще один момент господа, как часто выключается свет в доме(вопрос к тем кто в Ташкенте проживает)? Имеется ли такая проблема (если да то в каких районах), а то живу в частном доме на Салар уже раз 8 отрубали",1
63998,Срок сдвигают или как?,0
64001,"Ребят, а как тут дела с Аликом? Летом брал там шмотки, сейчас захотел взять ещё таких же, но уже на узбекский адрес. Часть товаров вообще не доставляют в Узб, часть по конскому прайсу почти по цене самой шмотки",1
64038,Кофе и печеньки давать будут?,0
64046,Всем привет! Есть кто пишет на питоне или js?,1
64048,Ну хоть с элементами Хеллоуина?,0
64051,"Всем привет. Кто-то может подсказать, почему от Ucell интернет не раздать через режим модема на Айфоне? Делали все по инструкции, к вайфай цепляется, но подключения к интернету нет.",1
64065,"Всем привет) ребята сорри , что не по теме. Везу  с собой кота в Ташкент, прочла правила , которые тут в закрепе , вроде  как все  понятно , но непонятно , что по прививкам) в Узбекистане котируется российская вакцина ? А чешская ?",0
64067,"А у кого есть опыт съема с котом, кстати? На сколько арендодатели готовы?",0
64070,ну какой процент отказов был из тех что вы хотели смотреть или обговаривали?,0
64071,"Были комменты какая нахрен собака?)
Пойдёт за процент отказов?)",0
64073,в итоге какие условия? Депозит 100%?,0
64080,"Интересно, это вырвано из контекста или Климов подразумевал, что всех уехавших сделают иноагентами?",0
64085,и как нашли? где и за сколько?,0
64090,Где купить алтайскую гречу?,1
64091,А есть алтайская?),0
64113,Детей алигархов и депутатов тоже?,0
64118,"Интересно, статус иноагента будет основанием для политического убежища?",0
64143,"Ребята знаю чат не про деньги. 
У меня карта humo от ТБС. Сейчас сменили номер и у меня нет никакого доступа к карте. Кто нибудь с подобным сталкивался? 
* Карта не моя - мне друг её дал на время. 
До этого для перехода смс информирования на мой номер - мы писали заявление и ждали 3 дня. Сейчас без заявления, даже не позвонили... Кто нибудь сталкивался с подобным???",1
64152,в call центр сами не обращались?,0
64162,Весь читали или обрывками?,0
64164,А что за сервис?,0
64169,Были бы рады преследованию ? 🤔,0
64175,"А уехать в такой ситуации вообще возможно? 
Хотя, уезжают вроде

Ловко вы придумали",0
64178,"Из РФ? Хз не сталкивался, ну Моргенштерн же уехал сменив паспорт, в вагон поезда товарного запрыгнул)",0
64190,"настройки подключения какие?) немного непонятно
openVPN
сервера с RuVDS",0
64196,"Погодите)
DNS у меня отображается как в Германии.
В настройках на компе он турецкий.

Вы уверены, что нужно менять именно подключение на компе?))
Может, все же OpenVPN тыкать или сервер, к которому подключился через OpenVPN?",0
64217,"Ребят, а кто в РФ уже возвратился или вот вот полетит?",1
64237,"Почему?
У меня выбора то не особо много на самом деле",0
64239,Или ехать или ехать нехотя?,0
64240,"Ну а если не прям недорогую, а чуть поприличнее?",0
64256,Заблочили счёт или карту?,0
64265,а зп на российский счет и от российской компании?,0
64268,"странно, это незаконно сделать просто так
может пристава арестовали за что-то?",0
64301,"Это где? 
И для кого",0
64317,сегодня?,0
64329,"а что, эту вареную картошку в слезах можно заказывать?",0
64338,Тоесть реально в одном чате нашлись люди кто заказали в этом месте с труднопроизносимым названием?,0
64364,а в РФ службами доставки еды тоже не пользовались?,0
64371,"ну вот у меня жена тоже вкусно готовит, а вчера плов этот поела и говорит ""а зачем я буду готовить если можно такое заказывать?"")))",0
64376,Приветствую! Здесь разработчики 1С 8... ?,0
64401,"народ, а тут что слышно про микродозинг? разрешено-запрещено?  есть ли места где можно купить?   а то чето захотелось попробовать, но влететь в переплеты не хочется, если что)",1
64404,"буээ потому что пробовал или потому что не пробовал?   я вот вообще по жизни не пью и не курю ничего, но это просто попробовать захотелось что такое",0
64419,"Кстати, а хугарден тут есть?",0
64422,"Сильно?
В пределах 200 рублей?(40к сум)",0
64441,"Ребят, кто знает чем лучше всего можно отправить системный блок из Ташкента в Москву?",1
64465,"Народ привет! 

Есть вопрос: какой в сергели провайдер может обеспечить скоростной инет?",1
64473,Хто может забанить админа?,0
64481,В Ташкенте нет lte? Только 4g?,0
64504,"Вот я всегда интересуюсь.
Проверка скорости это для интереса или прям реально скорости не хватает?
Я прост сталкиваюсь только с ситуациями когда совсем отключилось и ничего не можно.
Остальное обычно работает",1
64511,"Что думаете о перспективах рыночка труда в IT на ближайшие два года?

Я думаю следующее: впереди всемирный спад экономик, сокращаться будут все. Туда же пойдет IT-рынок. Сильнее всего затронет фронтенд, как связанный с воронками продаж (которых станет меньше). 

С другой стороны - спад заставит экономить на процессах, а значит, цифровизироваться. Поэтому бэкенд и системные прогеры останутся востребованы. Также подскочит рынок безопасников - интернет балканизируется, кибератак все больше. Мидлы и выше фронтендеры должны остаться в цене - но если это реальные мидлы, а не только по лычке.

Буду признателен, если укажете на неадекватные стороны моих предположений.",1
64512,Какой лучше ноут брать ?,0
64519,Подскажете адекватную аналитику?,0
64529,"Какие?🤔
Я говорю по опыту работы и там, и там
В кризис в первую очередь урезают маркетинг и рекламу",0
64532,"Ну елки палки)
Какая аналитика то еще нужна.
Мы имеем рецессию.
Рецессия это про резать косты.
Отрезаются дубли,ненужное и не обязательное.
Это касается больших игроков.
Малым игрокам пофигу у них плюс минус всегда всё одинаково.
Стартапам-тем более.У них своя движня.
Смотрим дальше.
Технологии?да их столько развилось что черт ногу сломает.
Автоматизация?Дело хорошее,но только в том случае если стоимость рук дороже автоматизации.
В итоге остается только быть профессионалом не совсем в узкой сфере и быть мобильным.",1
64536,"Код на чем?)
Сколько бюджет?
Мак не очень подойдёт если будете писать на C# под виндос",0
64578,Можно вообще не пить?,0
64583,Вы просто молоды. На фото лет 25-28?,0
64593,в коробке продается?,0
64600,"не видела, а ты где покупаешь?",0
64601,А почему узбкский не работает?,0
64606,Виктория тоже мужик с бородой?,0
64613,А ты ищешь именно с релокацией в США?,0
64614,А АСУТПшница?),0
64617,"А почему? Я думал hp victus взять, чтоб ещё и поиграть иногда",0
64634,Кто-то делал переход на другого оператора связи в РФ удаленно?,0
64639,"Вопрос в ту же тему, кто-то с потерянной симкой теле2 как-то выводил бабки со счета?",0
64651,где можно найти работу фронтендером на парттайм в узбекистане?,1
64709,кто в Ходжикенте был?,0
64710,а что там есть?,0
64734,"а что в этом вендиз есть такого, что вызывает приступы моногамии?)",0
64741,А ты с ним в кафе пришел?),0
64744,"А есть тут сервис или телеграм канал типо бла бла кара? А то хочется в Самарканд сгонять на выходные, А билетов на поезд и самолёт нет",1
64751,Шарк - ?,0
64753,Это поезд типо?,0
64773,"комрадс, а есть подобные расширения для хрома в рУЗ? а то даже 4пда не грузит без впн(",0
64795,"о, моноколесник))   привет, ты с колесом в Ташкенте?",0
64798,"✌️В самолет пустили бы только с Ninebot One S2, а оно скуууучное... Так что нет) А ты?",0
64800,че это?,0
64823,тоже под ноль?),0
64850,"А кто ездил на геокомплекс солнце? Туда же можно на такси доехать, а обратно как лучше?",1
64852,Когда собираешься?,0
64853,"Ребят, еще вопрос - хочу покататься тут на эндуро или кроссовом мотоцикле, или съездить в небольшой поход на них, или на квадриках  -  есть ли тут такие развлечения?    гуглежом не нашлось ничего",1
64858,В где можно забронить такой вариант?,0
64878,"Привет ребят 
Подключил себе инет 100 туда 100 обратно 
С впн 15 туда 40 обратно ,не то чтоб мне не хватало ,но это решается как то ? (Чтоб одинаково было хотяб ,все страны перебрововал везде показатель один )(ExpressVPN)",0
64886,И частникам дают collocation?,0
64893,"Всем бодрого вечера! Есть тут релоканты, которые перевелись или устроились в узбекское юр лицо на офиц работу как иностранные граждане? Какой % НДФЛ платится? Есть ли подводные камни по налогам, банк.картам, отчетам в гос органы РУз и РФ?🙏",1
64894,А разрешение на работу у вас есть?,0
64899,"и кстати, если в РФ сообщаете об открытии иносчетов, вы понимаете, что ежегодно обязаны им отчитываться о движении на этих счетах?
я забил на это дело. идут лесом",0
64913,а  в чем именно отчитываться надо? мне деньги поступают как зарплата или перевод самому себе делаю,0
64943,насколько коротком?,0
64965,"Если перекрыть раздачу инета на одном устройстве, на втором скорость улучшится? Я задолбалась загрузку фильма ждать. Первый норм просмотрела, а второй дико виснет",1
64974,А компания где работаешь и налоговая знают об этом?,0
64981,"компания в РФ? а зачем ей было знать о моих личных деньгах?
ну и я уволился уже в июне из российской компании и открыл компанию здесь.
а налоговую я не уведомлял и не собираюсь.",0
65002,"А, просто я думал компания узнаёт о сотрудниках -нерезидентах из налоговой

А по какому направлению открыли компанию?",0
65023,я про то что ты же видишь там все жалобы) когда была моя?),0
65026,"Интересно.... А для каких платформ игры разрабатываете? 
Круто что в Узбекистане и игры начали разрабатываться. В российских играх локация в Чернобыле, а в узбекистанских - на Аральском море 😅",0
65028,А почему ты с ботом переписываешься?,0
65031,Это про начало 2000х?,0
65137,А деньги за это не взяли? 😁,0
65186,А шо за фирма?,0
65201,"Как я понимаю, на обычной оптике (когда просто сетевой кабель идет в модем), там на свиче на крыше 1 Гб и он делится между всеми абонентами? А их скорее всего 24",1
65226,"Тут провод, в устройство?",0
65260,Привет! А кто-нибудь знает реально ли найти позицию в Узбекистане с C++?,1
65281,Кто ещё не спит? Есть предложение выпить пива в VM прямо сейчас,0
65284,тренировка перед пятницей?),0
65317,Таксо это кто?,0
65348,А бассейн там есть? Или чисто зал?,0
65354,"Собирается кто на выходных идти куда, или может кто знает тусы предстоящие? А то я еще ниразу не гулял по Ташкенту 🥺",1
65365,Ты ищешь тренасжерку?,0
65382,Воть на квиз может в среду?),0
65395,"А сколько есть бассейнов 50метровых?
Я только дворец водных видов нашёл. 
Но там нет сауны, хотя в прейскуранте есть, те возможно существует, но как отдельная услуга. В РФ привык, что в бассейне есть сауна, чтоб погреться.",1
65401,Это что?),0
65417,это который митрофанова?,0
66193,"Доброе утро) есть здесь те, кто получили It  visa?  Скажите пожалуйста, достаточно ли выполнения условия о сумме дохода за последний год? Или обязательно нужно устраиваться к узбекскому работодателю?",1
66196,"А ходатайство получаешь, когда устраиваешься в такую компанию работать. Верно?",0
66209,Nice opportunity. Let me know when meeting  held. May be we need separate chat?,0
66221,"а можно имя провайдера в студию? А то я заехал в квартиру, тут был тариф на 30мбит, с хозяином переключили на 100, но фактически переключится должно с 1 ноября и я вот думаю как бы не попасть на вашего оператора, потому как 30 (нестабильные) ну совсем не хватает",0
66226,"Где квартира находится, за сколько сняли ?",1
66231,А провайдер какой ?,0
66241,возможно...для комфорта?),0
66245,А в суточно вы кем?,0
66251,"Господа и дамы, кто-нибудь из присутствующих обучался в Reforge ? если да, напишите пожалуйста в л/с",1
66252,тебе именно из Ташкента или в целом?),0
66254,"Коллеги, добрый день! А есть в чате bi аналитики? Если да, то в какой программе работаете и как обстоит ситуация на рынке с предложениями?",1
66255,Reforged?,0
66259,"Кстати, у кого нибудь ipv6 провайдер дает ?))) авдруг)))",0
66261,А ты играешь?,0
66268,"Подскажите, а где можно купить roll-up в Ташкенте? Компании, которые делают стенды на заказ - не совсем то. Мне не нужна печать. У меня уже есть полотно с изображением. Мне нужно купить именно сам механизм roll-up, куда я вставлю своё полотно.",1
66278,Откуда такая инфа?,0
66284,"Вопрос тем, кто работает с зарубежными компаниями, надо оформляться по ИП?",1
66286,налоги одинаковые?,0
66291,А виза ран разве не надо делать?,0
66301,Пиво идём пить?,0
66302,"Всем привет.

Оффтоп вопрос, у кого-нибудь был опыт открытия ООО в Узбекистане?",1
66326,"добрый день!
подскажите, кто-нибудь выводил деньги из deel на карту капитала или другого узбекского банка?",1
66330,че почем?,0
66336,а где записываться и где инфа во скольок?,1
66339,"при переводе из deel отправителем deel выступает. по крайней мере, так в июне было, когда в последний раз выводил. там как-то можно настроить комментарий при выводе?",0
66341,"мне оплата по счету приходит. в Назначении платежа указан настоящий плательщик. в банк могу предоставить контракт и инвойс. достаточно этого будет, как думаете?",0
66343,"а где про это почитать, не подскажете? как самозанятость оформить.",1
66347,Такс важный вопрос на судьбу пятничного вечера.У нас сегодня есть какая-нибудь встреча? А то в закрепе ничего нет.,1
66357,"то есть, они по пинфл не могут понять резидент я или не резидент? интересно. :)",0
66361,кто-нибудь из фронтов решил проблему с анор банком?))  в лк не могу зайти,1
66367,мир?,0
66372,какой банк и тип карты?),0
66391,"Тут есть местные? Подскажите про IMEI, резидентам можно зарегистрировать больше 1-го IMEI (аппарат из зарубежа)?",1
66395,Кто-нибудь знает грузоперевозки из Москвы в Узбекистан?,1
66440,"4 литра? Зачем так насиловать организм? 0,5 водки дадут лучше результат",0
66441,Athletica фитнес клуб нашел. 6 миллионов хотят за 6 месяцев. Это нормальные цены для Ташкента?,0
66445,На новомосковской?,0
66448,А бассейн? Мне он очень важен,0
66454,посоветуете?,0
66468,Кастомной водой? Боржоми или Эвиан?,0
66473,"Вообще конечно, нужно учитывать, что вероятно ребята не знакомы со всеми трендами, и стоило наверное просветить 🙂 
Даже нас стоит просветить, что за костомная вода в системе охлаждения?",0
