id,text,label
56589,Стоить ли использовать стандартные настройки или лучше купить  готовый модуль стороннего разработчика?,1
56599,"А кто знает, uzcart сумовой капитал банка можно платить на букинге, например?
И второй вопрос: на визу долларовую того же капитала проще всего закинуть из россии через какой-нить тиньков переводом на узкарт а с узкарт купить доллары?",1
56602,Добрый день. Вчера столкнулся с проблемой. Не получилось подключиться к скайп совещанию организованному Газпромнефтью.  Кто то сталкивался? Vpn кто то ставил?,1
56659,"Ребят не подскажите где тут магазин где можно обжимку купить, витую пару, коннекторы, чтобы это все в 1 магазине?",1
56663,Нормальная цена за витую пару тут 5е примерно от скольки начинается кто нибудь знает?,1
56817,В биосе 209 где находится управление электро питанием? Хочу активировать удаленное включение через wake on Lan anydesk,1
56854,"А есть кто Самарканда? Какого провайдера посоветуете, в т.ч. чтобы впн не блочился",1
56866,"Сегодня кто то писал, что можно запросить у провайдера разблокировку впн, кто то уже прошел этот путь?",1
57107,"Всем привет, подскажите, плиз, где в Ташкенте можно посмотреть фильмы в кинотеатре в оригинале с субтитрами?)",1
57140,"Ребят, всем привет) 
Есть ту те, кто горит сферой IT технологий ? Можем предложить работу. Удалённо (Ташкент или Самарканд). Задачи не сложные, но интересные. ЗП 3 819 363 сум
Если круто себя зарекомендуете, есть возможность попасть в штат IT компании. За подробностями в лс 😉",1
57331,"Всем привет, знает кто-нибудь кафе, где можно с ноутом засесть, в районе регистана?",1
57384,"А что про кофе?
Он есть)
Лучший конечно дома.
Но в целом есть точки где наливают нормальное.
В основном пекарни всякие.У них там машинки стоят рожковые",1
57562,А можно я в оффтоп? Кто-нибудь крытые столы для тенниса нашёл?,1
57586,"Кто-нибудь сталкивался с этим? В настройках тг стоит минимальный размер кеша 5гб, но почему-то он все равно разросся до 18+",1
57735,"Добрый вечер Даниил. 

Меня зовут Мухтаров Фархат. г.Казань.

Мы приехали в Ташкент на долго, и планируем заниматься разработкой и производством электроники.

Я и мои знакомые инженера тоже с Казани хотели бы узнать.

Мы имеем опыт в разработках приборов/оборудования, но не сильны в бухгалтерии и юридических вопросах. А для ведения бизнеса нужно юр.лицо.

Можете ли подсказать ваших знакомых кто занимается продажей любого оборудования в Ташкенте. Чтобы мы могли с ними переговорить о взаимном сотрудничестве?
На взаимовыгодных условиях.
Ищем бизнес партнёра.

Будем рады любому контакту, спасибо. 
Если что извините за беспокойство.",1
57743,"Добрый день. Господа ITшники, если кто проживает в яккасарайском районе и имеющий опыт преподавания? Сын ( 13 лет) хочет обучатся программированию.",1
57804,"день добрый, настроили мне удаленку к рабочему компьютеру через vpn, тут не дает войти через домашний интернет . как я понимаю блочит ВПН , если с телефона буду через местную симку раздавать то же будет блочить?",1
57815,"Выше в основном советы сводятся к роботам и МК. А что, если начинающему пойти только через софт? И потом уже в процессе выяснять интересующее направление разработки, а также нужна ли к этому софту какая-то физическая установка рядом с компом, на которой этот софт гонять",1
57826,Всем привет! Кто нибудь уже заявлял о наличии счёта в иностранном банке? Как это лучше сделать и стоит ли?,1
57860,"Шалом. Может уже это обсуждали выше - я не умею пользоваться поиском. На днях обнаружил, что не могу подключиться к впну через ovpn. Позвонил провайдеру (саркор) - сказали, что блокировка на уровне узтелекома. Кто-нибудь что-нибудь об этом слышал/знает? Вопрос критический…….",1
57887,"Привет ! 
Ребята, сколько в день можно рублей с Тинька переводить на карту капитал банка? 
И как $ нормально можно снять в банкомате капитала?
Спасибо!",1
57904,"Ребят, те кто подавал на открытие карты в Капитале в субботу 15.10, у вас готовы карты ? кто-то уже получил ?",1
57956,"Ребята, привет, вопрос не по теме канал, но вдруг: есть тут люди, кто разбирается в оптике? ( Коммутатор с оптическими портами, одномод, многомод, sfp модули)",1
57970,"А кто может рассказать про организацию  GDG (GameDev Goethe Ташкент)?  Интересуют стажировки и вакансии в геймдеве,  стоит ли к ним стучаться?",1
57991,"Привет. Поясните плиз как стыкуется 4% для ИП и последний пункт про 20(12)%?
Если я открою ИП где я единственный сотрудник с доходом от от 100млн до 1млрд какая ставка применяется? В случае резидентства/нерезидентства",1
58027,Короче насколько вижу условия сравнимы с нашим УСН. Есть может какие то подводные камни? ВНЖ может надо или неважно где находишься? Плюс расчетный счёт тоже возможно отдельная история. Если кто уже открыл ИП поделитесь плиз,1
58103,"привет! а не подскажете, есть какие нибудь мастера ноутов, на физическом уровне? (надо снять аккум у ноута. он хитро снимается через клаву, у самой нет инструментов и опыта)? если что - самарканд, но видимо могу приехать куда угодно, так как проблема довольно острая",1
58110,"Всем привет!
Кто-нибудь сталкивался с таким - я зарегистрировал ЯТТ (то же самое что ИП в России), открыл расчётный счёт в банке
Мне туда уже пришли деньги, а банк требует с меня ИНН
В налоговой сказали, что ИНН с прошлого года не присваивают, дали номер и дату постановления
ПП 6191 п.4 за 1 июля 2021
Такое постановление я найти не могу, но по этому номеру ищется указ (то есть другой тип акта) за март 2021 года
И он касается госконтор, а не банков, хотя по смыслу немного подходит:

…
4. Установить, что начиная с 1 июня 2021 года отменяется истребование государственными органами, хозяйственными объединениями, органами исполнительной власти на местах, государственными организациями и учреждениями от населения и субъектов предпринимательства:
…
постановка физического лица — налогоплательщика на учет в органах государственной налоговой службы;
…
Но банк - не госорган, на него этот указ разве распространяется? И про отмену присвоения ИНН тут ничего не сказано",1
58130,"Ас-саляму алейкум братья и сестры
кто-нибудь может скинуть на CLICK кошелек 21к UZS?
вернуть могу криптой, perfect money e-voucher, тиньковым, сбером, газпромом или пополнением телефона",1
58132,"Задача: на гугл-диске есть многостраничный документ, который надо распечатать, затем заверить каждую страницу печатью+подписью, отсканировать, отправить на емеил, а бумажки выкинуть. Получается куча ручной работы и неоправданный расход бумаги.

Можете подсказать сервис или приложение к гугл-диску, которое генерит пдф-файл из гугл-документа, наложив в нужном месте заготовленные шаблоны печатей/подписей?",1
58163,"подскажите, никто случайно не искал в Ташкенте айфоны международной версии с esim  и nanosim? может, водится здесь такое чудо? пока гуглится только Китай и Штаты",1
58164,"Кто-нибудь знает хороший платный Vpn с российскими серверами, чтобы openVpn поддерживал? типа surfshark, expressVpn тоже очень шустрый, но у них нет российских серверов",1
58171,"а ещё не подскажете, можно ли нерезиденту выпустить esim у билайн с сохранением номера вместо nanosim?",1
58211,"хочу сделать esim, нужно ли регать imei для esim еще раз если я физическую уже регал?",1
58215,"А оригинальные (не бу) айфоны и MacBook air тогда где искать? И есть ли тут белые в принципе , или не завозят совсем?",1
58230,Какие сетевые принтеры посоветуете? Чтобы можно было в Ташкенте купить. Ни разу такими не пользовался. Только обычными),1
58334,"Так, коллеги. У меня снова вопрос по тематике чата.
Вот есть кибана.
Как понять ""кто больше всего срёт в логи, забивая всё к херам"" ?
Вместо привычных 20гигабайт в сутки у меня внезапно стало 80+.
Может кто уже делал запрос ""топ источников"", поделитесь плиз.",1
58362,"Всем привет) на телефоне 2 ИМЕИ, а я зарегал только 1, будут проблемы?",1
58368,привет. кто-нибудь знает как на бинансе пруфануть что я узбекистане? кто-нибудь пробовал? какая бумажка подойдет для этого?,1
58470,"Привет, а планируются в Ташкенте какие-то мероприятия для айтишников?
Конференции может или хакатоны",1
58484,"Какие модели посоветуете? Да, на долго. И желательно в Ташкенте чтобы купить",1
58501,У них новые в продаже?) Или после ремонта или что-то такое. Раз сервис центр,1
58519,"Всем привет! Друзья, есть ли практика оформления лицензий jet brains через посредника с картой узбекского банка?",1
58533,кто-то получал переводы с Золотой Короны наличкой недавно? где выдают?,1
58537,"а где отделения, в центре? а то говорят от отделения к отделению может различаться подход сотрудников)",1
58610,"Ребят, привет! Кто где машину арендовал, можете посоветовать адекватную контору?",1
58628,"да пока нативный монолит тестами покроешь и поймёшь вообще как в что,где,когда, ""что в чётном ящике?"" бюджет может закончится как и представление о его перспективностти🙈😂",1
58636,"Как долго регистрируют IMEI?
За одно посещение могут сделать?",1
58712,"Кстате, есть список адресов, где uzmei оформить?",1
58784,"Если тезисно, где и за что лучше расплачиваться узкард, а где и за что налом?",1
58792,"обычно где есть, кроме супермаркетов? в яндекс такси, например, разумнее как?",1
58841,"Никто не знает как на роутере  сделать чтобы можно было выбрать частоту для подключения? у меня моб интернет (4G симка в роутере) на Band 3 работает норм. На band 7 хреново.

Видел модели где можно поменять прям в меню роутера. У меня такого нет. Просто вдруг может способ есть",1
58858,"Добрый день. Зарегистрировал 1 телефон на почте imei, сказали больше нельзя, есть ли способы зарегать второй телефон ?",1
58868,"Кто-нибудь знает можно ли настроить outline-клиет на роутере, у кого-нибудь получалось ?",1
58872,"Ни кто не знает, в субботу какой нибудь банк работает, где можно карточку оформить?",1
58903,"Нужна помощь и совет от опытных айтишников! У меня есть идея онлайн-сервиса,есть презентация о сервисе и стартапе и команда которая щас пилит Mvp. Кто сможет провести разбор моей идеи? Позадавать правильные вопросы которые помогут сформировать все процессы в стартапе? Если консультации платные-оплачу ))",1
59011,"Всем доброе утро!
Может быть кто-то разбирается в Payoneer и может проконсультировать?
У меня вопросы такого рода: 
* как в текущих реалиях лучше всего зарегаться и верифицировать аккаунт (для РФ или для РБ), находясь в РУ?
* каким образом удобнее всего выводить деньги, находясь в РУ? Может через карту Payoneer?",1
59017,"Доброе утро!
Подскажите, пожалуйста, где в Узбекистане можно сделать официальный (нотариально заверенный) перевод документа с русского языка на английский?

Я в этом совсем не разбираюсь, а работодателю нужен документ на английском",1
59086,"а 10 и 11 классы всегда в школах были? реформа образования тут случаем не проводилась, когда школ с 10 и 11 классами стало раз два и обчелся и вместо них стали колледжи чтобы плоучать среднее проф образование?    мне то какой смысл сочинять, я эту школу на шевченко и сейчас хорошо помню)",1
59099,"У меня такой вопрос, кто-нибудь кресла/стулья тут брал? Где и в каком сидите? А то спина на кухонные уже жалуется)) а что-то все эти аля спортивные кажутся не особо то и удобными",1
59103,"Какую модель взяли? Я там между двумя мечусь, но до конца ни одно не устраивает)))",1
59127,"Есть поклонники Marvel?
В каком из местных онлайн кинотеатров с хорошей озвучкой можно посмотреть пропущенное из за санкций? 
""Алую ведьму"", ""доктор стрендж""...",1
59151,"привет! может не по теме канала вопрос, но интересуют реальные кейсы: за сколько сейчас можно снять однушку в Ташкете? И вообще реально ли?",1
59261,"Всем привет, есть кто нибудь кто фотограмметрией занимается?",1
59277,"Добрый вечер, подскажите пожалуйста, кто нибудь знает, в Кыргызстане открыт доступ к протоколам vpn соединений l2tp, pptp?",1
59318,"Не подскажете, а есть какой-то ресурс где можно вбить номер дома и узнать какие есть провайдеры? Не могу такой найти",1
59326,"Дано: нужно загрузить больше количество роликов на Яндекс Дзен. Находясь в Ташкенте.

Я пробовал с домашнего интернета, где скорость отдачи 200 Мбит+. Но загрузка происходит на 2 Мбит.

Пробовал через vpn посредством Сервера в РФ. Ситуация такая же.

Пробовал с Мобильного интернета. Там чуть лучше, но всё равно плохо. Но даже если будет норм, то трафика не хватит. Мне надо около 400-500 Гб залить.

Сегодня у знакомого на работе попробовал. Там провайдер какой-то странный, никогда не слышал про них. Там 10 Мбит анлим. Для юр лиц интернет всегда гораздо дороже, чем для физиков.

Вопрос: что не так с моим интернетом дома? У меня Узонлайн. Ни разу выше 2 Мбит не видел отдачу на Яндекс Дзен. При этом на Ютуб летает отдача.

У Узонлайнта там вроде NAT или что-то такое.

Что подскажете?)",1
59418,"Всем привет! Подскажите, пожалуйста, что надо сделать с OpenVPN, чтобы его соединения узбекские фильтры не дропали?",1
59426,"Подскажите пожалуйста, у кого-то вообще есть успешный опыт вывода с Upwork в местный банк?",1
59458,"Спасибо за инфу. А подскажите ещё, пожалуйста:

1. Payoneer сейчас можно открыть? Вроде он с РФ прекращал работу когда-то.
2. Вывод с Payoneer - на местную карту физ.лица или на карту ИП? Требует ли банк подтверждающие документы (валютный контроль)?",1
59467,"А кто знает, тут есть какие-нибудь аутлеты. На подобии Familia и тп? 
Или условно рынок, но чтоб вещи качественные, а не как с китайского рынка?",1
59469,"Ребят
У всех сайт налоговой РФ недоступен из Узбекистана?",1
59627,"Коллеги всем привет! А тут много фаундеров среди нас? 
Какие-то митапы проводятся?",1
59635,"Ребзя, кто-нибудь получать усиленную квалифицированную подпись через приложение ГОСКЛЮЧ?   эта параша не дает даже выбрать такой вариант, его там нет, а везде написано, что можно так сделать",1
59664,"Оператор турон телеком, теперь проверяю скорость напрямую - 
на  выдает 80 Мбит/с при заявленных оператором 50 Мб/с
А Яндекс.интернетометр выдает 7 Мбит/с

То есть получается в Узбекистане скорость на российских сайтах меньше?",1
59672,"Если на турон телеком работает рабочий впн AnyConnect, то будет ли работать и на Узтелеком?",1
59702,"А как пользоваться ""внутренним"" каналом а именно TAS-IXом? И как перейти на ""внешний"" канал? Это какие-то особые сайты?",1
59703,"Кстати, а где можно купить кровать и матрас? Желательно с доставкой, так как я не в Ташкенте 😅",1
59768,"Ребят, подскажите что это за сеть ? У меня в квартире стоит какой-то говененький модем. Я не могу понять как у них на сайте подключить тариф и пустить себе хоть какой-то интернет.",1
59773,"Ребята, подскажите, кто-нибудь делал тут доверку на представление интересов, чтобы в РФ счета можно было открывать?",1
59794,"Привет! Не подскажете, где можно найти магазин радиодеталей? Что то вроде чип и дип. Нужны резисторы, стабилитроны и подобная вещь.",1
59810,"Добрый вечер! подскажите, пожалуйста, у кого-то получилось получить ЭЦП онлайн? Я по разному пробовал добавлять фотографии паспорта, но все время пишет про ошибку, которая никак не расшифровывается.",1
59929,А какие цены были раньше? Просто много предложений каких то прям с роскошным царским ремонтом в новых жк. Я могу понять почему за них просят от 800$. Ну а есть варианты которые неоправданно дорогие.,1
59932,За 300$ можно что нибудь найти ? Без насекомых),1
59979,"Ребят, уже спрашивал, но забыл название места. Где комфортно поработать с нормальным интернетом и кофе? Может кто уже приметил какие места?",1
60024,"Точно! Напомнили
Вы пропорции лица на фото соблюдали или это не столь важно?

Кстати, фото обязательно новое делать? Или можно использовать с прошлой лотереи?",1
60107,"Кто удаленно работает! 
Вопрос к вам! 
Никак не получается получается подключится через vpn к российскому серверу.
Кто нибудь сталкивался с таким? 
Как решали?",1
60236,"А как с ЭЦП для подачи декларации быть? Или у вас патент? 
Я просто с 2016 ИП УСН 6% и в этом году декларация подается уже с ЭЦП",1
60278,"Народ, а где именно в Ташкенте зарегистрировать IMEA нерезиденту? 
На сайте только резиденту предлагается, вроде.",1
60292,"Подскажите, есть у кого точки, на каких ещё отделениях почты , кроме главного, нерезидент может зарегать IMEI в Ташкенте?",1
60313,"Как ИП в России работать не могу, увы. Рассматривал именно варианты с ИП и с самозанятостью. В чём их разница? Судя по всему, самозанятость 100% лучше, но не очень понимаю, может, есть какие-то подводные камни.",1
60325,"Господа, а планируются ли какие-то IT-тусовки релокантов IT  в ближайшие недели? Эдакий парад торговли лицом под пивцо.",1
60372,"Как это? 
А если на местную карту ежемесячно приходят суммы, налоговая не интересуется?",1
60520,Справка как называется? Как и где делал? Через ЛК ФНС?,1
60592,"Давай пойдём от противного, получается, что все кто пополняет свои карточки или переводит деньги со своих счетов в РФ на счёт в УЗ, должны заплатить ещё налог тут?",1
60605,"Я не понимаю эту привязку к счетам. Перевод на счёт может доходом не являться, а вот продажа недвижимости, или продажа своих услуг (как в нашем случае) - является. Счёт может быть хоть где, а может вообще не быть. Если ты продал недвижимость в государстве Б, но являешься НР государства А, то платишь налог в государства А. Если ты также заплатил в государстве Б (по тамошним законам), то это можно вычесть по СИДН. С продажей услуг абсолютно аналогично с поправкой на то что СИДН к налогу по УСН не применяется. Повторюсь, это в общем случае :) Ты же по-моему писал про 40% доход в валюте и освобождение от НДФЛ. Есть ли ссылка на это?",1
60758,"Подскажите, не придумали хитрого способа переводить из золотой короны самому себе на одном устройстве? Каждый раз логиниться и доставать симку неудобно :(
Попытался клонировать приложение сторонним софтом, но видимо корона что-то чекает и в итоге не даёт залогиниться",1
60831,"Подскажите, что с переводами Золотая Корона в Узбекистан? Кто как деньги из России в Узбекистан переводит. Интересуют переводы с получением в USD с минимальными переплатами",1
60957,а есть чатик где все это можно обсуждать?),1
60958,А есть чатик где можно не обсуждать всё это?))),1
61157,"Какой самый нормальный и стабильный интернет провайдер в Ташкенте? Район чиланзар, рядом парк Гафура гуляма

Сейчас стоит Саркор Вай Фай 50, на 4 устройства — 2 ноута и 2 телефона, — еле раздает интернет

Может быть проблема в роутере?",1
61250,"Всем привет, 3д артисты тут нужны кому нибудь?)",1
61336,"Народ, всем привет!
Может кто сталкивался. У меня пропала сеть Beeline на московском номере, что только не делал, телефон перезагружал, сети в настройках переставлял по 5 раз – ничего не помогает. В это воскресенье был ровно месяц, как я в Узбекистане, вчера еще все работало, сегодня уже сеть пропала. Думаю, может это связано с IMEI, но неделю назад я его регистрировал на почте, как думаете это может как-то влиять на отсутствие сети или это вообще не связано? У меня сейчас московская симка вставлена в телефон, как основная и плюс еще е-сим узбекская, на е-сим сеть нормально отображается BeelineUZ. Если кто поможет, буду очень благодарен, так как завтра нужно очень важный звонок сделать именно с московской симки.",1
61448,"Народ, а у вас часто эл-во отключают? Живу в ц1 и как будто каждый день от получаса до 3 часов.",1
61465,"Кто-нибудь встречал приложения на подобие PayMe/Click в РФ? (не банковские приложухи)
Понравильось как можно все платежи по дому добавить + транспортную карту",1
61473,"Подскажите, у вас получается принимать звонки с рф номера так или самому звонить? И каким приложением для этого пользуйтесь?",1
61505,"Привет всем, подскажите пожалуйста где можно в Ташкенте найти нормальные магазины электроники/рынки мб ?",1
61654,"Ребята, если среди нас кто торгует криптой? Думаю организовать митап на эту тему. Как не потерять, а лучше приумножить свои сбережения на черный день.

Мне кажется для релокантов со счетом в узбекском банке и 12% налогов с инвестиционной деятельности (покупка/продажа акций)  может быть интересно.",1
61668,"Акциями? Только там, где нет вопросов к стране паспорта",1
61691,"Приветик
Ребят, кто-нибудь доставлял машины из Узбекистана в Россию?
Или может знаете проверенные компании.
Подскажите, плиз.",1
61724,"там были какие-то крапинки, это что такое? зелень какая-то?",1
61813,А есть конторы какие-то где можно арендовать и прочее?,1
61817,"Ребят, подскажите, интернетом от каких провайдеров пользуетесь? У нас CITY NET,  не очень стабильно работает",1
61846,"Ребята, привет. Здесь обсуждался вопрос комиссии у Тинькофф за перевод денег на карту любого банка Узб (Uzcard) через paysend ? Ранее не было этой комиссии, а сейчас появилась?",1
62011,"Ребят, вопрос. Если симку во второй слот переставить, 30 дней повторно пойдут?",1
62047,"подскажите пожалуйста, это норм роутер?

HUAWEI HG8245 GPON 

сейчас его ставят по акции в узбектелеком за тарифы стоимость 170к+ в мес",1
62091,"Всем привет! Подскажите, пожалуйста, цены на съем квартиры упали или по-прежнему высокие?",1
62214,"Ребят, кто что скажет по корпоративным helpdesk системам? Есть норм варианты цена-качество",1
62331,"Ребят, кто брал макбук здесь. Где лучше его взять. Хотел в macbro, но есть отзывы, что подсовывают бу. мб кто-то покупал у них?",1
62432,"странно, Kapital визу юзал на куче подписок и покупок, и в другие страны выезжал, может не подключили смс-информирование или что-то типо того?",1
62515,Что скажете насчёт компании AVTECH? Кто нибудь пользовался их техникой? На медиапарке полно их мониторов. Думаю может взять,1
62529,"Просто в медиапарке выбор не очень с мониторами. А где в других местах можно купить желательно с доставкой, кроме Малики?",1
62539,"Просто битый пиксель может быть.... 
Они ведь могут биться при перевозке?",1
62547,Привет! Кто-то транзитом через Индию летел недавно? Нужна ли виза в таком случае?,1
62551,Куда летишь? Тоже хочу куда-нибудь,1
62606,"Есть кто заказывал доставку вещей из мск в ташкент, чем пользовались?",1
62692,"Подскажите, пожалуйста, по поводу роутера и провайдера — у меня сейчас узтелеком через адсл, буду пробовать проводить GPON, нужен будет роутер новый. Есть ли проверенные варианты роутеров (здесь нашел только обсуждения)? И что нужно проверить, чтобы понять, будет ли через него нормально работать впн? Пользуюсь связкой ExpressVPN+ OpenVPN",1
62741,"Доброго дня. Скажите пожалуйста, есть ли тут удостверяющие центры для получения эцп для Росреестра и налоговой рф?",1
62804,Кто-нибудь видел в продаже не удлиненную тыкву? А обычную чтобы рожицу можно было вырезать,1
62807,"Добрый день, вопрос по доступу в госуслуги, мос.ру, энергосбыт. Нет навыков для настройки vpn с российским ip. Нужно на 30мин подключиться внести счетчики налоги и тп. Кто может помочь, настроить или расшарить исконно Русский интернет на время?) Ташкент",1
62832,"Всем привет! 
А тут можно постить объявления с поисками специалистов на регулярный парттайм?",1
62848,привет. где в Ташкенте лучше покупать видеокарты?,1
62853,"Ребят, у кого ucell, раздача интернета с телефона не работает? Или тариф какой специальный нужен?",1
62883,"Подскажите где в Ташкенте портативный монитор для ноутбука купить можно? Есть на olx объявления, но там под заказ и как то сомнительно",1
62909,где здесь можно купить их?,1
62921,"кто готов что-нибудь купить?) можно потом скинуться, чтоб покрыть часть цены)",1
62926,Привет!!! Пожалуйста подскажите как зарегистрировать imei двухсимочного смартфона человеку с двойным гражданстом? Надо ли регистрировать один imei и  второй тоже? Человек является резидентом и нерезидентом одновременно),1
62996,крипта это blockchain что ли? под криптой я понимаю только cryptocurrencies,1
63022,"Всем привет! Возможно кто-то знает и сможет рассказать, можно ли получить в Узбекистане статус цифрового кочевника и тем самым облегчить себе все вопросы с регистрацией и банками?",1
63030,"Какой лучше ноут покупать для того чтобы писать код ?
С Макбуком опыт был не очень",1
63037,"спасибо,  получается оформить местную симку можно на узбекский паспорт, а на почте при регистрации в uzimei, указать данные загран рф по которому человек пересекал границу?",1
63043,"Добрый вечер, а загран кто-нибудь здесь делал? Есть камни какие-то подводные?",1
63050,"Всем привет!
Кто как работу ищет в УЗ? тут ток hh? или есть еще что то?)",1
63062,А как тут с боулингом? кто-то ходил? какие впечатления?,1
63073,а где именно были? чтобы не ходить туда) по Ташкенту много где боулинг есть,1
63107,"Смог настроить долбаный openvpn на windows. Все коннектится, все ходит куда надо под нужным айпи адресом. Но долбаный emotion мегафона не работает. Что ещё посмотреть можно и покрутить то на сервере?",1
63196,"Может лучше ноут для работы, а приставку для игр отдельно купить???",1
63235,На чем фронт? Просто немного не укладывается какие игры тогда не тянет? Мой фронт чтобы развернуть нужен докер/кубер айдентити сервер на виртуалке плюс ide плюс параллельно RDP к рабочей станции и браузер на кучу важных и полезных вкладок).. так и я к тому ж и фулстак и нужно дев-бэк поднять кучу микроконсерв и ещё какие-нибудь личные задачи надесктопить. 🙈  Плюс ноут хотелось чтобы на досуге можно было и поиграть комфортно и пэтпроекты вести и в графику и в звук.. *очень больно пересаживаться со стационарника на ноут),1
63283,"Ребят, а кто шарит, подскажите плз, особенно с чиланзара, тут нэт часто падает да? У нас uztelecom",1
63294,"Ребят, кто-то получал банковскую карту в Ипак юли банке?",1
63306,"Цена на ноут уз что то подозрительно хорошие, где наебка?",1
63308,"Эх, а есть информация где можно обзавестись карточкой?",1
63324,"Тогда еще круче вопрос, на каком сайтике можно поискать IT вакансии по Ташкенту? И может кто слышал из вас о компаниях кто работает на Unity в Ташкенте?",1
63343,Подскажите почему перестала воспроизводится музыка в сторисах и не могу воспользоваться музыкой в reels?,1
63365,"Добрый вечер. Подскажите, а Lenovo есть официально в Ташкенте? Интересует замена аккумулятора на thinkpad’е.",1
63396,Остальные года где были? Вели оппозиционный образ жизни относительно Узбекистана?,1
63930,"Кто-нибудь уже ставил российские сертификаты?

",1
63948,"Еще один момент господа, как часто выключается свет в доме(вопрос к тем кто в Ташкенте проживает)? Имеется ли такая проблема (если да то в каких районах), а то живу в частном доме на Салар уже раз 8 отрубали",1
