question,class,label
"Всем привет! Подскажите хороший салон с косметологией на буките, где можно сделать чистку лица? Спасибо)",1,1
Так жарко после 12? Не?(,0,0
"Девочки, подскажите, пожалуйста, как сбить температуру ребёнку (2года) обтиранием водой с уксусом? С какой температуры таким способом сбивать можно? Или лучше просто водой комнатной температуры обтирать?",1,1
О ты на телефоне? :0,0,0
"Спасибо) А не подскажите где купить с двумя лезвиями? я слышала про такие, но сейчас смотрела на сайте рич фемили и спортмастер там таких не увидела🙈",0,1
Знаете почему гитлер застрелился? Увидел счет за газ у евреев,1,0
"Нет, по тебе вопросов нет. Ты специфический человек просто😁
Я думаю про кого пишу, они уже поняли.

Есть у кого нибудь бесплатный промокод на месяц на Амедиатека? (Пишут, что высылали действующим пользователя сервиса, на зарегистрированную почту)",1,1
"Добрый день! Мамочки, во сколько у вас малыши сели? Нам уже 9 мес, и всё ещё не сидит( хотя ползает вовсю",1,1
Эти хел слитки? Просто тут нет ракушки адской,1,0
"Да нет, просто раздражают что оппозиционеры, что за власть.
Каждый с пеной у рта будет доказывать свою точку зрения.
И говорить, что ты не видишь, что я прав, а я прав.
При этом попробовать собрать информацию как с одной стороны, так с другой, зачем? Ведь тогда не будет повода поднимать инфо шум.",0,0
"Добрый вечер девчата,
Многие писали что кроватку приставляют вплотную к родительской, чтобы вместе всем спать, поясните пожалуйста как в этом случае ребёнок может спать с родителями, кормится грудью? Прутики убираете? Кроватки особые? Не разъезжаются ли кровати, я имею ввиду не образуется ли щелка куда может провалится ножка, ведь ребенок ползает. Хелп 🤷‍♀",0,1
В какой бассейн ходите? Я что-то в пандемию боюсь. Про деньги согласна... ((много на лечение уходит,0,1
"Мамы, а есть какие то нормы бодрствования для малышей? Не суточные, а такие, про периоды. Нам 2,5, бодрствуем 1,10-1,2, потом прям сильно спать хотим. Но бодрствуем активно: игры, ручки, картинки, песенки и тд. Потом прямо спать хотим, грудь не нужна, чуть подкачала и все. Это не мало для бодрствования?",1,1
"Как шарик кому-то чем-то послужил уже, если ты его недавно сделала? Или я что то путаю)",0,0
"Девочки, когда первые зубки самые лезут, как малыши себя ведут? Я понимаю что у всех по-разному.  Но вот скажите, пжлст, у нас уже второй раз внезапно истерика случается, прям плачет, успокоить не могу, проходит 5 минут и как-будто ниче не было😨 может не зубки вовсе?",1,1
"Девочки, добрый вечер. 
Мы тут с сыном продолжаем выздоравливать 🙈 

Получается в субботу у сына была рвота и понос, в воскресенье тоже с утра была рвота и весь день жидкий стул.

Сегодня только жидкий стул. Весь день был ярко желтого цвета (я думаю из Энторофурила), а сейчас вечером прямо ярко зеленого цвета. 😔 
У кого то было так? Что делали?",1,1
"Чего, блин? 😹",1,0
"Девочки, всем привет! Скажите пожалуйста, какая сейчас нормальная цена на Ямаха Аэрокс в месяц? Спасибо",1,1
"Уникальная система тренировок Альфагравити на Бали!

Меня зовут Диана и я уже третий год знакомлю людей с этой практикой, которая изменило мое тело, сознание и жизнь

❓Какой результат 

 • Стройность
 • Гибкость
 • Высвобождение дополнительной энергии. Устраняя зажимы, энергия начинает беспрепятственно течь по всему телу наполняя здоровьем все органы.
 • Активизация лимфы. Выводятся токсины и появляется ощущения легкости в теле
 • Укрепление связок и сухожилий
 • Здоровый позвоночник
 • Эйфория от левитации
 • Позитивное воздействие на сознание. Сознание связано с телом. Расправляя тело, освобождается сознание и пробуждается творческий потенциал.

❓Кто может заниматься Альфагравити

 • Люди со слабой физической подготовкой, любой комплекции и пола;
 • Дети от 6 лет;
 • Опытные спортсмены и тренера;

🔻Провожу тренировки на Бали, хочешь тренировку? пиши в ЛС!",1,1
"Здравствуйте, девушки, кто-нибудь пользуется таким самокатом? Удобно ли?",1,1
Есть у кого рация ? Хочу свою проверить на 10 канале,1,0
"Девочки, посоветуйте, кто и где красит волосы? Какой диапазон цен? Лучше к русским обращаться или тут умеют с нашим волосок работать и сложные цвета делать?",1,1
"А здесь есть тайские магазины? Не знала, надо загуглить. Спасибо.",1,0
"Девочки, добрый день! Подскажите - как у вас дела обстоят с посещением педиатров и работой поликлиник? У нас в луговом п/к не работает, прививки не ставят - говорят с 1 июня звонить. Какая-то странная ситуация.",0,1
А поступление было? А был осмотр?,1,0
А кто что может про форелевый остров рассказать? Сейчас наткнулась во время поиска досуга семейного и стало интересно...,1,1
"Оль, где индус, что с ним? Бедным оказался?",1,0
"Всем привет:) нам 3 месяца и 1 неделя? Как у вас спят детки В этом возрасте? Сегодня снова доча спит только на груди по 40 мин., кладу, даже просто рядом, просыпается. И снова бодрствует.  Пальцы все сосет периодически, грудь даю, маленько поест и снова по сторанам:) в принципе веселая, ничего не беспокоит. Это нормальный режим дня в таком возрасте?",0,1
Это лекарство педиатр предложила? Или кто-то порекомендовал?,0,0
"Девочки, а кто-то пробовал покупать здесь посуду (тарелки) и отправлять в россию? Это реально, или доставка дорогая и побьют по пути?",1,1
именно наличие двух паркингов заставляет вас называтьт других людей мразями? ))),1,0
😻😻 а в какой район заказывали? Сладкая?,0,0
"Всем привет) а на пляж Нуса Дуа или Паданг Паданг можно, чтобы закат посмотреть? Или официально нельзя?",1,1
С охраной все ясно? Запускать опрос по эксперту? или завтра запустить?,1,0
? И кто меня должен ловить,0,0
"Кстати, про валдберис. 
Вчера оформляла, он меня просит указать дату первой доставки и дату третьей доставки. Что это? Почему 2 даты?",1,1
Почему у китайцев то? У британца🤣,1,0
"привет девочки :) 
Кто знает , где купить Пало Санто? 
палочки древесные вкусные",1,1
"Вопрос : набор веса у нас восстановился ,но пропал 💩. Видно что доча напрягается, а результат нет...и плачет. Стоит ли помогать ? Читала разные вещи,вот и не знаю....нам 1 мес. Было ли у кого так?",1,1
"А температура без симптомов может быть инфекцией ? Ждём врача вызвали , ну просто для себя интересно .",1,1
"Девочки, а есть в Нейроне педиаторы кто не против ГВ после 1,5 лет? Может кто сталкивался. Муж сказал, что кровь пойдем сдавать на железо, только если педиатр назначит.",0,1
Ты чо делаешь? Пива бахнем?,0,0
А что это? 😂,1,0
Кстати почему  виноград на аве? Ты же сама вроде неплохо выглядишь..,1,0
"Дамы, а кто знает - есть на этом острове «мокрые» дрожжи? 🤔",1,1
В смысле он больше не будет драться? Никогда? Как пенсия?,1,0
Какой лук лучше? С королевы или адский камень?,1,0
"Добрый день! Девочки не знаете случаем, в матрёшке Лор отделение принимает? Дочь на ухо жалуется, ночью на носик плакала, соплей, темпы нет🤷‍♀",0,1
Вы про уборку на этажах?  Или что за служба?  В к2 одна уборщица.  Убирается регулярно. Нареканий нет,0,0
Вот вы всё шутите! А если наш Дед слег от ковида? 😶,0,0
"Интересно, как устроена схема пожарной сигнализации. Неужели, центральный пульт не получает вообще никакой информации об источнике срабатывания? Хотя бы номер этажа, хотябы деление на МОП, или квартиру.
Короче, либо никто не смотрит за пультом, либо схему надо переделывать -  чтобы знать источник.

Я бы вообще - добавил рассылку в почту, или мессенджер жителям дома оповещение о точном месте срабатывания пожарных датчиков.
Тема для ОСС.",0,1
"Добрый день. Расскажите как планируете везти малыша в клинику? У нас тоже образовался котёнок, которого нужно на приём к ветеринару отвезти",1,1
А сколько у тебя их? Сори лень идти в браузер с телеги,1,0
"Добрый день! 
Поделитесь опытом, кому-то назначили физио деткам возраста 1,5? Как делали? Лайфхаки может какие подскажите?
Назначили на воротником зону, еще и лежа. Не представляю как это делать",1,1
"Условия чего? Смотря какой авиакомпанией они перевозят, тогда информацию на сайте искать. Оператор хороший, давно на рынке, но выбор отеля за Вами)) по сути это всего лишь посредник между Вами и тем у кого Вы купили услуги",1,0
Спасибо Аня за ответ. А заложенность носа антигистаминными можно снимать? Или только сосудосуживающие для детей?,1,1
Странно а чего тогда с падаван драйвер не взяли? Опенсорс же. В общем ответ понял. Нюанс в версии ядра. Под новое ядро менять надо егр,1,0
"На что влияет скорость передачи интернета? Вроде, максимум 100мбит/с.",1,1
"Добрый день!) Подскажите мамы,какую из моделей обуви выбрать на первые шаги? 1) Обычные ботиночки 2) Как носочки с резиновой подошвой 3) Крокс (помню кто то хвалил,но они ведь резиновые,наверное потеют ноги🤷‍♀️)",1,1
Те кто прописан в мо где голосовать против поправок? Там очереди большие? А то я с ребёнком?,1,1
"Девочки, добрый вечер! Подскажите, пожалуйста как лучше сделать? Мы с мужем прописаны в разных местах. Ребенок прописан со мной. Сейчас хочу прописать ее по адресу мужа, чтобы в хороший садик попасть. Но при этом хочу остаться в своей детской ПК, где сейчас прикреплены. Мне нужно временную прописку делать ребенку, чтобы врача можно было вызвать по постоянной прописке или делать постоянную по адресу мужа и врач из нашей ПК все-равно будет приходить?",1,1
"Причем тут Америка? Была КПСС и они хотели жить как люди: иметь запасные аэродромы, диверсификацию активов, право выезда зарубеж, губернии и края в личную вотчину, а не Березки и ведомственные дачи. 
Все остальное следствие передела экономической формации (читай переход от хозяйственного управления к праву собственности), что-то было выгоднее сразу на цвет.мет сдать, что то как соседние дотационные республики списать в форме независимости. 
Как эпоха передела закончилась, так и возникла в 1999 необходимость в стабильности. Это же неизбежно всегда - на смену Робеспьеру приходит Директория, на смену военному коммунизму НЭП.",1,0
"Откуда ты знаешь что у меня брат есть? И нет, это на сяоми есть очистка памяти. Я очистил и всё пропало",1,0
"Ну давай, хули ты ссышь? Тебе адрес сказать?",0,0
"Как ничего? Воссоздали бы ячейку Татаро- Монгольского ига)) Я на  своём верблюде , ты на пони.. И все! Держись Европа 😎",1,0
"Девочки, кто ездил на Лямпуянг? 
Как там лучше подъехать ? Опять Гиды везде ?)) или можно спокойно добраться?",1,1
"Девочки, дайте совет, как побыстрее отлучить от груди? Ребёнку 1.3 (я на 26 неделе беременности) 
Врачи говорят, просто не давать!!! 🤦‍♀️😖😓 но это ведь сильнейший стресс для ребёночка. Переживаю очень.",1,1
кто тут билайн смартбокс искал? в чатике ЖК продают за косарь,1,0
Это какой-то троллинг? Ты фото выше видел?,0,0
"У кого-нибудь есть сегодня проблема со сном? Доча очень капризная сегодня. Только уснет, перекладываю в кроватку и она через 5 минут просыпается. На груди через какое то время капризнячает,потом опять кушает. И так весь день. Нам в среду будет 2 месяца.",1,0
"Девочки, подскажите, где можно купить посуду? (Столовые приборы, тарелки, чашки, разделочную доску)",1,1
"Какие обиды, мужик профессионал своего дела какие обиды? 🙄",1,0
"А на пульте какой значок? В инструкции весной ещё читала, вроде эта лампочка означае обеззараживание воздуха .",1,1
и какой же? тебе террапризма не нужна,0,0
"А как долго было ждать улучшения аппетита? А ещё я переживаю за зубы( ей в среду в медсне будут зубы делать, а потом почти сразу железо пить надо начинать(",1,0
"Вот у меня мама непредсказуемая. И, да, я выхожу из себя если что то неконтролируется, не входило в мои планы. Посоветуйте, пожалуйста, что почитать? Не хочется транслировать ее поведение в адрес моей дочери",0,1
"Мамы, всем привет. Итак, история такая нам 9 сегодня  и мы не ползаем. Педиатр сказала идти к неврологу. Что скажете? Я пока не паникую",1,1
"Вы с НЛО? У нас тут все обкатались, пардон))",0,0
"Мы? Ты давно брат, забыла что ли",1,0
"Всем привет! Соседи, кто какие карнизы сделал для штор с учётом очень маленького расстояния между потолком и окном? Никак не можем определиться 🤷🏻‍♀️",1,1
"Девочки, привет... 
Посоветуйте, пожалуйста, что нужно выпить/съесть, чтобы (я извиняюсь) дядюшка Дрист покинул? Всю ночь жар, вся мокрая. Давит на глаза, ломит тело. Бонусом - это чудо ( 
Отравилась, мэй би..? 

Помогите ускорить процесс выздоровления? Премного благодарна. ☀️",1,1
"Соседи, есть у кого унитаз не нужный? Для рабочих. Может на этажах стоит где?",1,1
"Девочки, подскажите, после АКДС как прививки идут ? Как переносятся имею ввиду. Вчера поставили последнюю АКДС, весь вечер, пол ночи и утро плакал.",1,1
"Да, вы знаете, что если сломали зуб, то нужно в течение 20 минут срочно добраться с осколком зуба до стоматолога и он сможет его «прирастить» достаточно крепко и плотно, и что зуб, который восстановили в эти сроки, как бы «срастается»? Мне недавно это рассказали. Я очень удивлена.",0,1
"Мне жаль тех, кто не понимает разницы между словами ""концепция"" и ""обещание"". Может быть вы приведете цитаты с ""обещаниями Путина"" о 2700 долларов и 100 кв. метров на семью, а то другой ваш единомышленник не смог? И вообще, кого вы тут пытаетесь убедить, что государство не должно ставить перед собой какие-то цели? Или, по вашему, ставить целью улучшение жизни людей и какие-то конкретные показатели это плохо? Дожили.",1,0
"Девы, подскажите, какие тут мази от ожогов? (Уронила мотоцикл на ногу🤪)",1,1
"Аллергия часто уходит... Это процесс, часто, психосоматический. В таких ситуациях очень хорошо проявляется умение семьи договариваться, принимать общие решения. Хорошая возможность для всей семьи стать крепче и лучшим образом друг-друга понять. Животные и, даже, разговоры о них это отличная точка роста для семьи. И то, каким образом эти решения принимаются, смогли ли члены семьи между собой договориться или нет, смогли ли понять друг друга является хорошим маркером"". Что же в нашей семье происходит? ""как мы друг - друга понимаем? """" как решаем общие вопросы """,0,0
Только свежее в смысле не заморозку например? А почему?,1,0
Правда? Я не знала,1,0
"Девочки, ни у кого тут волосы не сыпятся🤦‍♀️? Может что в аптеке купить? Что намазать? Хелп ми плиз 🙏",1,1
"Подскажите пожалуйста, вода жесткая? Запасаться супер увлажняющими масками и кремами?)",1,0
"Соседи, а есть у кого-нибудь мощный магнит? Не магнитик из крыма на холодильнике, а действительно хороший магнит. Одолжил бы на день.

УЖЕ НЕ НУЖНО, СПАСИБО!",1,0
"Доброе утро)
Девочки, открыла новую банку нурофена, может быть на неё аллергия у ребёнка? До этого не было",1,1
"долго сидеть? хотела бы сделать дочке 3 года, для профилактики так сказать, но не представляю чтоб она спокойно сидела...",1,1
"А мне кого то нужно бояться? Я читаю специалистов, которые имеют огромный опыт и знания, есть официальные исследования, которые пишут, сколько в бадах находят ""химии"", котрпая вредит. Да и с каких пор, правильное питание, стало вредно, по сравнению с химиозной таблеткой, качество которой, никто не контролирует?",0,0
"Девочки, подскажите, какие сегодня есть интересные мероприятия? (Эстатик дэнс, диджеи крутые и тд) районы: Убуд/Кута/Чангу/Семеньяк",1,1
Это как? 🙈 В рот не стоит,0,0
На них можно выйти? Или они декоративные?,1,0
Может создать шаблон этого ответа? Добавь хэш,1,0
"Все мужики??? 
Это, как в том фильме с порнохаба, получается 🤭😋",0,0
На гитхабе сборка платная теперь? Я как-то год назад угорал.,1,1
"Девушки, кому деткпм железо назначалм, кто что пил? Какие результаты, нюансы?",1,1
"я боюсь, что моя схема получения дохода для вас малореализуема 🤷🏼‍♀️

хотя может я заблуждаюсь и вы знаток крипторынка или шарите в диджитал? тогда могу вам предложить работу в одном из своих бизнесов",0,0
"Раммики это кто? Просветите темного человека, измученного нарзаном )))",1,0
У вас только на ночь грудь? Или в течение дня тоже?,1,0
"Девушки, помогите разобраться с отменой пособия до 3 лет, 60 руб которое) в интернете нашла, что дети, рождённые до 1.01.2020 будут получать пособия до 3 лет. У меня дочка 2017 года, получается должна получать я? Просто в моей бухгалтерии сказали, что не будут платить...вот я и не пойму",1,1
Где додо? 😘,1,0
"Если будите такой красивой, как хотите, думаете тревожность снизится? 
Забота о себе - осознанно делать простые бытовые дела для себя, понимать когда устала и давать себе отдых. Если забота о красоте требует слишком много усилий, то забота ли это?",0,0
"Девочки подскажите, ребёнку 1.5 , днём все отлично играет , не капризный . Как ночь так как будто подменяет кто . С 10 до 2 спит и с двух до утра просыпается и орет вообще не спит , только на руках  . Чуть стали видны три клыка , может это быть как то связано с зубами ? Я даю нурофен картина не меняется. Все равно истерика и сон на мне. Недавно попал песок в глаза , глаза не красные , нагноений нет , ночью трёт их все время , модет быть что песок не весь вышел , я уже не знаю что думать 🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️
Температуры нет , все как обычно",1,1
"Здравствуйте всем, у знакомой ребенку 10месяцев, переодевая подгузник,обнаружила остицу 😳😱.и что ей делать теперь? 
Никогда бы не подумала, что дети до года могут глисты подцепить😳😐",1,1
"Девушки, а кто делал УЗИ по беременности в Мать и дитя? Поделитесь впечатлениями",1,1
Кто там был по очереди на исповедь и отпускание грехов? Что-то долго 🤔,1,0
"Здравствуйте, кто может подскажите, пожалуйста, может ли муж отвезти за меня декларацию в налоговую? Дозвониться им не могу",1,1
"Соседи, доброе утро!
Случился конфуз, кто сможет подсказать что делать? Окно просто треснуло. Ничего в него не прилетало, никто его не открывал, оно просто пошло трещинами в виде кошки (вид сзади). Есть же на окна какая-то гарантия?",0,1
"Мамы, вчера обсуждали чистку зубов) у нас два зуба, 7 мес, чищу просто щеткой, здесь писали, что чистят с пастой, а как вы с ней чистите?) ребёнок ее не глотает? Он же не умеет полоскать и сплевывать?) как вы делаете?) не могу сообразить🙈",1,1
"Ваша самодеятельность до 19 41 ключевые позиции Скрытого Листа вышел такой высоты было. Укусить Это в книжке записной Это был Гаара. Спасибо, как. Бойся и н слово. Если вы из Страны Огня? Ну там. Пережди этот фильм Надеюсь у меня уже плохо.  Пальцы болят Ногти точнее не знаю, что ??? Жесть Будет Вспоротый хуйлопан бля это. Оаоаоааооаоаоа кул чат пдх Раньше был мой день когда себя и старался держаться с. Што Я ребенок, блять Он икОна Если да Сейчас.",1,0
"А вы в -30 гулять тоже ходили? Слышала мнение, что с годовалым ребенком холоднее -15-20 градусов нежелательно гулять",0,1
"Девочки, кто завтра может сделать бровки в Чангу после 18.00? Напишите в л.с.:)",1,0
"Тогда у нас все таки понос, а как смекту давать? В интернете написано по разному: где 1 пакетик в день, где 2 пакетика...",1,1
"Мамы, а кто-нибудь одежду картерс заказывает? Как у них дела с размерами? На пухляшей шьют или на стройняшек?)",1,1
"Всем привет. Девочки, а есть в чате мамочки с грудными детьми, которые всец семьей столкнулись с ковидом лично? А не у моих знакомых знакомые.... 
а то у нас тут контакт был, как оказалось... и вот думаю, если вдруг, то как с детьми грудными госпитализируют? Или сейчас все дома лечатся",0,1
"Девочки,у меня вопрос,если у дочи есть воспаление по женски,моча и кровь это бы показала? Или нет? Мы недавно сдавали,все норм..но сегодня заметила,как воспаление-как-то не естественно красно на входе во влагалище.. если идти к гинекологу то они берут мазки или что-то делают детям в таком возрасте (1.10)?  Мы как-то ходили,она просто глянула и все)",0,1
Едет кто-нибудь с букита в Чангу на Ла Лагуна маркет 28 числа? 😊,1,0
"Доброе утро, нужен совет балийских хозь))) как избавиться от ящериц или где купить от них средство? 
Приходит каждую ночь в посудный шкаф и гадит мне на тарелки, как со зла😂🤦🏻‍♀️",1,1
"Всем привет ,кто-то знает сколько стоит в среднем кровать с матрасом на Бали ? Обычная ,без всяких выкрутасов",1,1
"Девочки, в матрёшку в любое время можно приехать.? У ретенка температура второй день 38. К педиатору или лору туда можно скйчас ехать? Или в свою к дежурной отправят?",1,1
"девочки, какой движ есть в чангу? готова присоединиться! 

или может кто хочет пообедать, познакомиться?",0,0
"Дамы где в семеньяке купить жидкость для снятия лака, ацентон? Объездила 5 аптек три магазина нет нигде 😭",1,1
"У него 3 дня был запор перед этим, думаю, свечка не усвоится. Да и токсинов там при температуре на фоне запора(((  Короче, в любом случае - пока спит. Вы ставили спящему ребёнку свечку? Маленькому я ставила, но в 2 года напугается наверное",0,1
"Девушки , кто может сегодня подстричь кончики ? Чангу/Семиньяк 💇🏻‍♀️",1,1
С гаишными? :),1,0
"Девочки, покупает ли кто деревенское молоко!? Поделитесь пожалуйста контактами...!?",1,1
"Доброе утро, девушки, у дочи 2,4 г температура вторые сутки высокая и больше ничего, только вчера к вечеру появился что то похожее на укус, маленькое выпуклое, потом к ночи на лбу побольше, а утром сейчас см 5 на ножке еле видно бесцветно но чуть выпукло, что это может быть? Проходит через какое то время исчезает. У врача не были, пк в академе наша а живем в лисихе",1,1
"а потом в вк? кидаешь нас,да?!?!?",1,0
"Девочки я решила что мне нужна подруга в чангу ! 😂 кто хосет длузыть? 

А ещё где купить розовые очки (которые сейчас модные а не стиль жизни я имею ввиду)",1,1
В смысле на втором узи какие то тяжелые отклонения выявили и отправили женщину на аборт? 😬,1,0
Подскажите пожалуйста был ли семинар по отлучению? И если был будут повторы или можно как-то в записи прослушать?,0,1
Спасибо 🙂 А вы делали там? Понравилось?,1,0
"Девушки, есть у кого-то группы отдам даром? Добавьте пожалуйста, можно в вайбер. 89041529134",1,0
Как? Иниересно),1,0
Может спамить им начнём массово по контактам из объявлений? Как с ними бороться?,1,1
"Инна, девочки, подскажите пожалуйста. Если явных показаний для визита к остеопату нету, стоит ли сходить на приём, дабы проверить ребятёшку? При родах была эпидуралка.",1,1
"А подоконники в смысле пластиковые и откосы? А то мне вот прям хочется средство - нанес, смыл, чисто, для ленивых))",1,1
"Норвегия дорогая страна, почему именно в ней? Там городишки рыбацкие в основном",0,1
"Девочки, может кто покупал, заказывал МЕЛАМИНОВЫЕ губки? Как они вам? И где брали? Мне бы раковину из искусственного камня отмыть...🤔",0,1
"Соседи, добрый день! Подскажите: кто-то в 5м корпусе менял себе горизонтальный радиатор отопления на вертикальный? Или может задавался таким вопросом?",1,1
"А уже? 
Я думала ещё не начались😬",1,0
"Мамы, вы бы поехали на базу отдыха на Байкал с ребёнком, когда сопли рекой текут? Папа болел, теперь у нас насморк сильный. Температуры нет и не было, но может будет ещё, не угадать же... 
Просто я сама всегда в поездках выздоравливаю. От смены эмоций и атмосферы) Может и ребёнку в лесу лучше станет?🤔 Муж говорит, конечно никуда ехать нельзя. А выезжать завтра надо... Кто так с насморком ездил, как прошло?",0,1
"Девчата  , ну что тут на бали не болел? кто знает какие то медикаменты выполняющие мокроту после кашля? очень надо! отхаркивающее  что то",1,1
"Девочки, подскажите, кто знает, где можно на Бали сделать ХОРОШО афро КОСИЧКИ??? 🙏🏻 🙏🏻  Желательно Букит..",1,1
"Добрый день!👋 Девочки расскажите про садик🙏 Мы выбрали дату,когда сыну будет 2,2 года,сейчас думаем,что это рано👶Как поступить? Знаю,что обращаться в министерство,чтобы изменить,или отменить. Встать в очередь заново,на другую дату,чтобы попасть в нужный возраст. А можно дождаться этой очереди,не ходить,платить за сад,и пойти когда нам захочется,позднее 2,2,? Кто то так делал? И скажите,сколько стоит садик государственный в месяц? И сколько стоят в среднем частные сады?",1,1
А когда в мобильной 1.2 конец игры? У меня она до сих пор осталась на старом телефоне и я так и не убил голема,0,1
"Девчонки привет! Я собираюсь на Бали в ближайшие недели, подскажите пожалуйста, как быть с валютой, в какой валюте лучше везти деньги, или можно и рубли в в рупии перевезти уже на острове? Знакомые говорят, лучше сделать карту Тинькоф, так как комиссия будет меньше. Очень буду благодарна вам за ответ 🙏🏻❤️",0,1
"девочки, а кто знает, где можно бородавку удалить в Убуде? внезапно на стопе появилась(",1,1
"**Девушки, Добрый вечер✨! Подскажите пожалуйста, кто ноготочки делает на острове наши? Коррекция ГЕЛЕМ (ни гель лак, ни био гель, ни укрепление), а обычным ГЕЛЕМ а комплексе с аппаратным Маникюром?🙏🏻**",1,1
Как дерево срубить? 😂,1,1
Кроме? 😁,1,0
Кста какой лучший класс? Мне интересно ваше мнение,1,0
Это в каком корпусе такая жуть? Пока доедешь надо подгузник одевать от страха 🙀,0,0
Это на каком сайте они в продаже? Или просто Авито/циан? Спасибо,0,1
"Ну вот у меня тоже неоднозначные мысли, для чего ребёнку ортопедическая обувь? А, да, скидку ещё она мне сунула в какой-то магазин с ортопедической обувью, я её выкинула, не скажу в какой магазин
И про витамин Д начала.. В кабинете почему то все забываешь, я педиатору обычно список вопросов составляю, здесь вопросов не было, я даже не подготовилась. У нас всего 3 зуба в год, сказала давать витамин Д 2 капли(1000ме), а то зубов то мало для нашего возраста, я сказала что не даю витамин Д перед этим. Уже когда с кабинета вышла соображаю:я витамин Д не даю недели 3, как раз отменила и зубы полезли🤷‍♀️",0,1
Всем привет. Кто-нибудь делал татуировку на Бали? Может посоветовать мастера?,1,1
"А вы когда забирали с отделения платили налоги? Что-то такое немного знаю, что превышает больше 3$ надо платить 50% от стоимость вроде",0,1
Добрый день. Кому-нибудь попадались детские вешалки? Где можно купить в Иркутске?,1,1
"Всем привет, какое железо взрослое хорошее? Которое жидкое?",1,1
"Девчушки, кто нибудь или встречали эту компанию? Родители туда вкладывают деньги, они там как то приумножаются. Просят меня теперь скинуть мои паспортные данные, для того чтобы закинуть туда деньги свои. Я не знаю что делать. Как разобраться что за компания, помогите пожалуйста🙏",1,1
