question,class,label
"А ваш ребенок вообще берет пустышку? Просто я сначала запрещала давать, а потом меня достали и я сдалась. Только вот к этому времени ребенок подрос и вообще перестал ее воспринимать - даже не пытается сосать. Тут уж бабушки повозмущались конечно, как это мы зимой гулять будем, но от ребенка отстали",1,
"Девчонки, подскажите, где самые вкусные шоколадные десерты в Семиньяке? 🙏
Хоть доставкой, хоть как)
Сегодня разгрузочный день от ПП, хочется не прогадать))",1,
"Может потому что это для геев и задумано? Облегчения, читинг",1,
Собираюсь в ниццу. Купил билеты неделю назад. А сейчас задумался. Подскажите как ситуация с вирусом в Ницце? Стоит ли лететь и рисковать? Паника имеется?,1,
"Доброе утро! Девочки, кормлю грудью почти три года, и впервые такая ситуация. Муж с сыном уехали отдыхать в субботу на 2 дня, я думала уже молоко не будет прибывать. Но одна грудь вчера наполнялась, наполнялась и сегодня разбухшая все. Давно такого не было и малыш всегда расцеживал. Что делать? Сцеживаться больно(",1,
"Девочки знаю что молоко до года лучше не давать, по рекомендации Инны, кефирчик и творог тоже? Это ведь тоже молочные продукты?",1,
"Вот скажи, я изменился? Такое же хуйло как и был",0,
"А может  окно увеличиться со временем? В месяц, в 6 мес было 1мм, а в год стало 2-2.5мм. Или это узист рукожоп? Или что дочь орала просто, как не в себе 🙈😭",1,
Ну и норм. Не на солнце же? Там до скольки до 25?,0,
"Инна а как записаться в школу ? Нам сейчас 1.2 , примерно с 1,5 хотим",1,
"Я тут снова с вопросом 🤦🏻‍♂️
Кто подскажет какие доки нужно приложить к асуранс ? Что бы отправить..",1,
"Девушки, кто наращивает ногти в Убуде ? Не могу по поиску найти (",1,
"Соседи, привет! А кто где москитные сетки заказывал? Видела в каком-то чате обсуждения, но чатов сотня, отчаялась найти",0,
"Девочки, добрый день. Кто использует санки-коляски? Можете поделиться впечатлениями? Меня в первую очередь интересует для несидячих (девочка уже сидит маленько, а мальчик еще нет) малышей есть ли положения полулежа, горизонтальное положение? Удобная ли в целом конструкция?",0,
Девочки! Есть у кого-то желание и творческие способности фотографировать? Камера 📷 есть и красивые наряды! Напишите в личку💋,1,
"Подскажите, пожалуйста, есть у кого нибудь контакты электрика и сантехника? Заранее спасибо.",1,
"Понятно. Тогда мне мама не нужна будет его, чтобы вписывать? На финальной встрече",1,
"Давно? Это не норма. Завтра звоните в вашу поликлинику, если ребёнок сейчас чувствует себя хорошо",1,
Кому нужен розовый 7й айфон? Пишите в личку,1,
"А вы не можете отпустить ситуацию и радоваться тому, что у вас есть сейчас? Замечательный сын, любящий муж, свое уютное гнёздышко.
Неужели вы просыпаетесь и ложитесь спать с мыслью о том, что вот хочу забеременеть...или может вам просто хочется того внимания, которое бывает к беременной? Чувствовать себя особенной?",0,
"Девы, у кого дома есть машины на пульте? Может к ним купить аккумуляторы, а то разориться можно на батарейках, кто-нибудь так делал?",0,
А есть очевидцы с места событий? И кто нибудь знает что за шум добавился??,1,
"Девочки, если бы вам пришлось ехать на долгий срок только с одним рюкзаком, что бы вы взяли с собой? 
Голову ломаю, никогда на такой долгий срок не переезжала одним рюкзаком 😭",1,
"Мамочки, подскажите пожалуйста, ребёнку 1.1 и совместно ничего не говорит, только мычит и только в критической ситуации говорит мам. Нормально ли всё или пора идти к неврологу? Или это мой затык и надо мне успокоиться, а не искать проблему в ребенке?",0,
"Мне интересно кто не признается где живет бузова )? Цветы , колбасу ей шлют в отель ))))",1,
"У нас похожая ситуация. Как вы поняли про инфекцию? Я когда была у дерматолога и спрашивала ее об этом и просила дать направление на анализ, она мне сказала, что это диатез и к трем годам само пройдет. Хотя я тоже подозреваю, что там что то кроме аллергии уже. У нас с сентября такие пятна. Нам помогает крем Скин кап. Только после него стало заживать. Но пока мажу все более менее нормально, перестаю мазать и все сначала начинается. Но это пока лучшее из всего, что я пробовала.",1,
"Беременных лечат, зуб наращивала и пломбу ставила, но без анестезии. У меня тоже коренной зуб болел, но на последних сроках, не понятно было даже, какой именно болит, врач смотрел, сказал все ок(платный😅)сейчас не болит. Может не только во время беременности таз двигается, но и зубы? (шучу😅)",1,
"Как такое возможно? Почему он просил за электричество платить? Какой кошмар. 
И что сейчас делать?",1,
"Здравствуйте! Значит, всё-таки термо с шерстью надо, раз все советуют) А фирмы это чего? термобелья? где берёте? голова кругом едет, когда приходится на зимний сезон одежду набирать🤪",1,
Самим долго его выращивать? Полезный?,1,
???? Я что то видимо пропустил.,1,
"Девочки, здравствуйте!
Есть у кого ненужный мат (3см. в толщину +-..)? Нужен для родов дома. Куплю, если у кого-то лежит без дела))",0,
"Добрый вечер) доча родилась на 36 недели и набирает плохо вес. Уже 6 месяцев и вес 6300. Набрала 170 гр. По таблицам еще минус столбик. Итого от середины - 2 столбика еще один и крайний будет и это еще прикорм ввела. Педиатр назначила Элькар пить для набора веса. Девочки, кто сталкивался с такой проблемой или может слышал что??? Помогает этот препарат?",1,
С таким-то инетом? Уверен?,1,
"Девочки, подскажите пожалуйста!!! Можно ли хранить пентаксим дома в холодильнике???? Собрались на прививку, купили вакцину, а сегодня позвонили из больницы и сказали, что карантин 🙈",0,
А иначе как? Скучно же:),1,
"Думаете, их уволили две недели назад? :)",1,
Добрый вечер Алина. Чем можем Вам помочь? Это чат где исполняются самые безумные желания.,1,
"Девочки, кто-то плёл Дреды на острове? Поделитесь контактами 🙏🏼",1,
"А в пять лет вы сами уже отлучились? Какие у вас взаимоотношения с мамой, если не секрет?",1,
Где? Когда???,1,
Я бы хотела купальник. Можно заказать доставку? Какая цена ?,1,
"Девочки, привет! Посоветуйте, пожалуйста! Сыну 6 месяцев, понос. Что можно дать покушать из натурального, что вяжет? Например, чернослив слабит, а наоборот есть что-нибудь, что можно есть маленькому? Лекарства не хочу давать",1,
А они просто так принимают с улицы? Положат сразу?,1,
"Плохо пьет. 😢 
Температура 37.5 поднялась. 
Сейчас заснул. А что делать во сне? Будить и поить?  

Поноса больше не было. Не рвало 🙏",1,
Так? 😂,0,
Бабушкин рецепт ? 🤣,1,
А как прально? Пролетая над екатей во владик?,1,
"Ооо, дороговато. Хотя они вроде по болезни продляют да? Сорри, это я о нас, просто ребёнок болеет часто, обидно было бы😁",1,
"Ну почему нельзя чередовать вакцины? По инструкции Пентаксим можно ставить как угодно, соответсвенно к акдс тоже самое, главное ставить полио и гемофильную,  точнее следить, что и как поставлено до. А если Пентаксим исчезнет как и было года 2.5 назад,  все ставили нашу, 2 года никто не ждал.",0,
"Девочки, вопрос про коврики для ползания особенно к тем у кого есть кошки. У меня есть термоковрик, кошка вечно когти драла об него, теперь где подрано додирает ребенок и в рот тащит кусочки. Что лучше снова купить термо или пазлы купить. Что прочнее, пазлы подходят для падений, не протекает в стыки влага? Может ещё есть какие-то варианты?",1,
"Здравствуйте, в каком районе нужна няня? Какой возраст ребенка?",0,
"Местная сим? Там же настраивают телефон под сим в точках, может поэтому.",1,
"Девочки, как там погода на Буките? Солнечно?",1,
нахрена? можно дедик арендовать и не париться....,1,
В опенврт из коробки 14 канал на 2.4. ггц? Или надо рекомпилить?,1,
Девочки  подскажите пожалуйста когда пробка отходить начинает липкое это? Ничего не могу понять,1,
"Девочки, здравствуйте.  Нам 1,5 года, лезут зубы. Сегодня сопли потекли прозрачные. Капли нужны какие-то или сами проходят? Себе я просто насморк никогда не лечу.",1,
Где? Мой муж и мои детки???,1,
"Девочки,привет) доча болела последний раз год назад и вот сейчас,и я че-то запаниковала и вообще забыла что делать? В пятницу вечером поднялась температура 38-38,5 ночь горела я поставила свечку потому что совсем не спала доча,температура спала. Вот вчера тоже самое ставила свечку на дневной сон и ночью сегодня. Ещё из симптомов иногда чихнёт,кашляла пару раз и все,сопли как обычные сопли. У нас из лечения грудь-питье-проветриваю и в нос по капельке физ раствора🤷🏻‍♀️ подскажите,что вообще делают ещё? Нужно врача вызвать послушать ребёнка и горло посмотреть? И если поехать к платному врачу,они больных принимают? А то в поликлинику как всегда не попасть",0,
"Девочки,есть контакт акушера гинеколога с которым можно сейчас проконсультироваться? Сестра беременная 24 недели. Низ живота болит как перед месячными и живот твердый🙏",1,
"Девушки, скажите пожалуйста...кто-то шубы норковые покупает? У свою выставила и ни как не могу продать. Я уже цену донельзя скинула. Мех красивый, фасон баллон. И тишина. Ни кто не пишет не звонит. Или они уже совсем не пользуются спросом? И со второй такая же история, мех енот - да она как новая и красивая.",1,
"Почему сразу альфонс? Чо, бедняк не может влюбиться в богачку... Эх вы! завистники..",1,
Так что получается...нужно просто прикладывать чаще? Или что то ещё ?,0,
"И кстати, друзья, кто хорошо знает шоппинг Ниццы - где можно купить мужскую шляпу? Типа федора Борсалино",0,
"Девочки, зиртек нашла в аптечке. Его можно дать облегчить до утра состояние? Или нельзя без врача и если другие лекарства пьём?",1,
"Умудрённые опытом по подаче заявления на путинские! Нам сейчас пять месяцев, пытаюсь успеть подать. И так и не поняла, за какой срок нужна справка, если подавать буду в июле. И если муж не устроен официально с января месяца, то что нужно предоставить? 🙏🏻",0,
Добрый вечер Алина. Чем можем Вам помочь? Это чат где исполняются самые безумные желания.,1,
"Всем доброй ночи!  Девочки подскажите пожалуйста, помню давно кто то писал про лист эвкалипта и что он помогает от геморроя?  Это правда, как и что с ним делать? 😊 подруга недавно родила, спросила, а я кроме свечей ""релив"" По-моему больше ничего не знаю (",1,
"Доброй ночи) кто-нибудь пользовался обезболивающими гелями при прорезывании зубов без лидокаина? Есть хорошие?
От охлажденных грызунков эффекта особого не вижу)",1,
Девочки как район солнечный для проживания ? Кто нибудь живет там ?,1,
"Девушки, здравствуйте, кто колол своим деткам Кортексин, как результат? Как ребенок переносит уколы ? Всю голову сломала ставить или нет",1,
И живые позавидуют мёртвым? (с),0,
"Девушки, Путинские пришли кому-то? Ждём же наверное сегодня?...",1,
"Никто никого не травит, люди, вы чего? В больницах и поликлиниках были? Там тоже все  с белизной (она же хлорка)моют",0,
Девочки подскажите что это? В наборе детских овощей и фруктов,1,
Это куда надо обратиться? Вставали мы через мфц,0,
"Мамочки, посоветуйте хорошего стоматолога, кто куда ходит? ☺️",1,
"А вы зарплату месяц в месяц получали? Просто если в январе получали за январь то не будет в этом месяце, в ФСС на месяц позже платят, т.е. за февраль будет в марте, а в феврале сейчас было за январь",0,
"Девушки, поделитесь кто ездил в поезде с ребёнком 2 года какой горшок брали? С крышкой? Какой-то специальный дорожный? Что удобно будет?)",1,
"вот интересно узнать у жителей 3 корпуса , как то лето проходило? было что то похожее?",0,
А что там в этом Парижу делать? Карантин и тоска. Тлен и безысходность))),0,
"Девочки, глупый вопрос...у ребёнка темпа высокая, она на груди висит (2.5 г), грудное молоко считается жидкостью? Ведь при высокой температуре надо отпаивать. Просто она может висеть на груди, а потом ещё попросить воды попить...вот я и думаю, ей мало молока может, раз просит воды",1,
"Соседи, приветствую! Посоветуйте где заказать вкусные роллы? Кроме тануки, может есть прям очень вкусные",1,
"Девочки, подскажите есть кто-то, кто бывал на Пангане? Как там в мае?",1,
А че ты как Гитлер? С европы начала?,1,
"Куда обращаться по этому вопросу? 
По гарантии делают, если приняли квартиру 1,5 года назад?",1,
"А диагноз какой ставили? 🤔мы в роддоме лежали ночь под лампой, билирубин спал и нас выписали вовремя. Потом педиатр когда пришла второй раз говорит ребенок желтый и посоветовала организацию где дают в аренду лампы. Мы пролежали 60 часов под ней, в итоге билирубин упал но не до нормы,сказали мол типа до месяца все прийдет в норму. В итоге нам месяц и мы все еще желтые😕 переживаю с чем это может быть связано.. так как читала что физиологическая желтуха проходит до возраста 14 дней в крайнем случае до месяца..",1,
"Может просто чем-то недовольна и рычит, может выражает общий эмоциональный фон, как вы сами? Попробуйте брокколи. Нам кабачок не зашёл (",1,
На иврите можешь? 🙂🖐🏻,1,
"Согласна, неоднозначно) каша которую я беру на завтрак в слате почти в 2 раза дороже😳 остальное плюс минус. а как фреш картой в интернет магазине пользоваться? Её номер где-то ввести надо?",1,
"Девочки,а клыки могут вылазить с температурой 39,6°? Скорая сказала ( вызвала я ее при такой температуре ), что на горле налёт. А днём педиатр пришла, сказала зубы лезут и горло чуть красное, налёта нет ( кому верить🤷) У нас никогда не было температуры на зубы такой высокой, максимум 37° было. Вот теперь думаю,что это 🤔.",1,
"А про антиоксидантные что-то может кто-то подсказать? Мне врач в России выписывал фомидан, это типа бад, но все происходило за два дня до вылета и я его так и не нашла в нашем городе, может что-то подскажете, что можно взять из таких препаратов?",0,
"Здравствуйте,  девушки!!! А кто- нибудь к молокову Д.д. Обрашался?  Помог ли он?",1,
"Соседи, поделитесь опытом. Сколько у УК заняло времени замена стеклопакетов (НЕ балконного остекления)? И подписывали ли вы акт передачи кв при первоначальной приемке или по факту замены?
Хотелось бы понимать хоть примерную статистику...",1,
"Соседи!!!! 3-й корпус, 1-й подъезд, 6-й этаж, к сожалению номер квартиры не знаем, но сколько можно кричать и прыгать по квартире????? 
Вы для этого сегодня ходили по 5-му этажу и хотели обменяться контактами??",1,
Сколько ты выпил сегодня? 😅,1,
"Подскажите пожалуйста название вакцины от ротовируса)) мне наоборот про нее сегодня педиатр говорила, что первую в 3 мес ставить, и что вроде как не уколом, а капельки в рот капать, это она и есть?  Название не запомнила(((",1,
"А есть здесь нормальные барышни, те которые не являются проводниками в мир волшебства? Нормальные девчонки от 25-35 лет, давайте дружить, может создадим ещё один чат😂",1,
Я начало репортажа не видела. В машине репортеры дождя и кандидат? А что случилось изначально? Почему эта девушка так себя ведет?,1,
"А сам автомомобиль и его удешевление? А страховка? А риски на разбить в хлам? Или на то, что подожгут?",1,
Может написать заявление участковому? С приложением фото и подписями жильцов?,1,
"Девочки, тут писали, что с мочевиной не надо использовать крем до 3 лет, купила молочко топикрем, намазала пару раз, а сегодня прочитала, что оно с мочевиной😱это критично? Нам оно сразу помогло и стоит недешево, жалко же:( искала информацию здесь, найти не могу(",1,
а почему такую старую? или более свежее не поддерживается железкой?,1,
"у Лора были? У сына так было, когда аденоиды воспалились",1,
"как? поделись, вдруг кому пригодится",1,
"Добрый день всем😊 скажите, где хорошие новогодние ёлки проводят для малышей? Нам 2,3",1,
Добрый день. Кто-нибудь сталкивался с ковид+ у грудничка??? На сколько это опасно для них? Что предпринять в такой ситуации? Нам 10мес.,0,
"Девочки, подскажите пожалуйста, ребенка 1,3 всю ночь рвало, воды попьет рвет, грудь пососет рвет.... Что можно дать, чтобы облегчить состояние ребенка? Сейчас жидко покакал",1,
я тебя убью щас) я тебе чо говорю? Что мы друзья! Ты все равно за это топишь 🤣,1,
"Здравствуйте, кто делал малышам прививки от ротовируса? Где их ставят? Знаете телефон?) и со скольки их ставят?",1,
"Подскажите, кто сталкивался!

У меня наши хеликобактер пиларри, назначили антибиотики. До этого два месяца пила железо и магний. Анализы показали, что эти показатели, как и ферритин стали даже ниже.

Но интересно, что фолиевая, кальций и д3 здорово поднялись.

Кто успешно пролечил хеликобактер? Оно того стоит? Обычно не пью антибиотики.. Посоветуйте..",1,
"Почему? Носки/трусы/постельное белье просушил, они места не занимают на вешалке. Постирал футболки/брюки и повесил. Ускорение процесса",1,
"Которая красным обведена? Просто я в прошлую пятницу хотел туда поставить, потому что было лениво делать круги ожидая место, а она не работает. И оранжевая тоже. В всяком случае у обеих шлагбаум забором закрыт был",0,
"Здравствуйте. Ребенку 2 г. Назначили нормобакт. Открываю сайт аптечный. Там несколько названий этого препарата. Нормобакт, нормобакт Джуниор, нормобакт L, нормобакт аквабаланс. Кому-то прописывали, какой покупали препарат? Джуниор покупать?
А в продаже на сайте только аквабаланс и L",1,
Вы с воздухом разговариваете? Шизик?,0,
"Девушки, кто знает где купить пекарскую бумагу в чангу? Знаю где в убуде, но до Убуда ехать лень(",1,
"Для напорной канализации - необходима труба от 40мм в диаметре.
👆 те трубы что на фото в несколько раз больше.

Что более чем подходит и для канализации в том числе.

Так что мешает таких труб понапихать до МКАДа? 🤔",0,
"Повезло вам) мне швы выдрали перед выпиской, какой там 4 день по-моему это был после родов, и больше никто не смотрел, и кстати, я спрашивала, чем мне обработать шов? На их помощь можно было не рассчитывать. Мне сказали, ничем не надо",0,
"Здравствуйте. Девочки, есть куль детских вещей в хорошем состоянии от 2 мес до полугода (слипы, кофты, ползунки и т.п., тёплый конверт на зиму с овчиной и т.п.) (б/у). Не подскажите, куда можно отдать? Или может кому-то нужно? Напишите в личку, пожалуйста) скину фото)",0,
"Девушки, спасибо. сколько по времени длится представление? и мотоциклы выступают в самом начале или под конец",0,
"Девочки, скажите, в два года мочу на анализ у девочки сдаете как? С горшка собираете или еще в мочеприёмник?",1,
"Мммм а собственно в чем именно проблема на данном фото? Кому-то мало места на пешеходной дорожке? 
Опять же, не подумайте ничего, я свою машину паркую под землёй, просто интересуюсь...",0,
Вам бы в сад перевестись где ясли есть. Я как понимаю вы хотели осенью в сад пойти но в этом саду нет яслей? просто не факт что попадете в донабор,0,
"А с жильем как? Летом ездим на обум, на месте подбираем жилье, зимой так прокатит?",1,
"Девочки, где годик отметить? (( Хочется на природе, но боюсь с погодой. Детские комнаты не интересны, т.к. , видимо, доча одна будет из детей, одни родственники. Может есть варианты с беседкой где можно свалить в помещение?)",1,
Как вы видите мое имя в профиле? Я не понимаю. Меня зовут Лиза,1,
"Доброй ночи. И так, у нас привет из праздников, мою старшую рвет. Педиатр назавтра, но как облегчить симптомы? Или просто водичкой поить? Старшей 4,5, вырвало три раза за день.",1,
"Девчонки, всем привет, кто-нибудь здавал неинвазивный пренатальный тест при беременности? В какой клинике, посоветуйте, плиз.",0,
Можно я буду к вам в гости по-соседски ходить - фотки для ИНСТАГРАМА делать с рассветами и закатами? 😂,1,
А разве можно? Если российские ставили?,0,
"Вы сами через интернет заказали или под % через перекупов? Вот всегда меня интересует этот вопрос, хотя я давно работаю и с Икеей и ездила туда не раз сама ))) сейчас мелочь под % заказываю через СП, но крупногабарит у них невыгодно",0,
"Девушки, кто-нибудь покупал малышам из дерева грызунки, покрытые маслом? Что думаете о них, Не могут занозки появиться от грызения?",1,
Он так хорошо помогает? 🙄,1,
А кто-нибудь знает почему сейчас некоторые входы в дома очень празднично оформлены и рядом обычно миграция балиек с дарами? Это свадьбы? Или же просто церемонии?,1,
Это стоимость за 1 вакцину? Вместе с самой иньекцией? Не будет именно у них или в принципе?,0,
Добрый вечер. Кто увеличивал губы? Сколько это держится? Вам понравился эффект?,1,
"Тогда да, а почему на пляж не поедете? Много мест безлюдных на буките",1,
Сатана? ты заказала с алика?,1,
"Добрый вечер, подскажите кто нибудь принимал вакцину ""ротатек"" позже 12 недель от рождения? Можно ли?",0,
Получается я могу поставить ревакцинацию пентаксима а потом еще полео каплями сделать? Потому что полио указано 2 ревакцинации.,1,
"А вам сколько?  Нам 5 мес. Сказала, главное чтоб 6-8 недель после родов прошло.",1,
Пешком? А ты с кем?,1,
Сам то че нагнитаешь? Ты ж против фейков. Ну были учения и были,1,
"А чем лечились? Сколько в итоге проболели? У нас до этого 2 недели была темпа 37,5 мы как раз обследовались на Гагарина, ничего не нашли. И вот там видимо вирус ещё подцепили и на след день после больницы 40!",1,
А возраст какой ребёнка? На авито много,1,
Тебе все равно? (((,1,
Куда документы подавали?  Я думала уже отменили выдачу участков за третьего ребенка 🙈,1,
"Добра значит всем, ага ага. Привет. Как жизнь молодая? 🙂",1,
"Девочки, скажите пожалуйста, где в Убуде можно пофоткаться. Кафе на рисовых террасах работают? Тирта Эмпул, лес обезьян ...? Что открыто?",1,
И что нам это даст? Все равно разрыв большой,0,
"Девочки, поделитесь опытом, какими солнцезащитными средствами пользовались для совсем мелких детей? (1-2 месяца)",1,
"Как вариант Пак? Были у психиатра в 2,8. Сказала ничего не делать, ждать. Если только к логопеду. С 3х лет, молчит только когда спит))",1,
Как так врачи не усмотрели или парень не смотрит новости? Вот и жалко и поругать хочется! Вот нафига принимал ибупрофен!,1,
"Блин, а надолго они закрылись, не в курсе? Я как раз сегодня хотела им отнести вещи...
Диана хорошая химчистка. Про перекресточную не знаю, правда, не пользовалась. Я 8 лет химчистилась в жулебино на ген.кузнецова (по другую сторону от перекрестка). Оч довольна. Чистят быстро и хорошо. И по соцкарте москвича скидка.",1,
А фенистил можно? 😬,1,
Девочки где хороший шоппинг по адекватным ценам ? 😊,1,
"Так, а кто взрослый, кто за ритмы в семье отвечает? На дорогу же вы его не выпускаете, если ему хочется. 
Есть правила в семье - ночью все лежат в кроватях, даже если не спят.",0,
"Добрый день! Девочки, подскажите, что делать?! Доче исполнилось 3 года, а садик нам так и не дали( большинство в нашем жк получили места. И не факт что дадут. Были 54 в очереди, остались 13 в очереди. В сад звонила, сказали что набирают 2 группы по 34 человека.В частный сад пока не позволяют финансы. Что делать? Куда идти?в департамент?",1,
Кому нить присылают это? Закралось подозрение что это глобальная рассылка участникам чата,1,
Зависть 😭 и душевая отличная! А где перегородки брали? 😳,1,
Не смогла им дозвониться кстати. Что у всех с телефонами 🤔? Или там по часам?,1,
"Девочки, доброе утро!
А кто-нибудь в магазинах встречал кинзу ? Я только петрушку вижу. Мне внимательнее смотреть или ее тут не водится ?",1,
"Всем привет, где можно сделать рентген поясницы? Может есть проверенные места?",1,
"Добрый вечер 🌆 нужно поставить уколы внутривенно, кто нибудь знает в какой клинике можно сделать в районе Чангу/Семиняк? Напишите пожалуйста в ЛС",0,
А в интернете чего не учишься? Там хоть бесплатно можно учить,1,
"Да ладно? Когда женщину называют ""нагулявшей"", а родить не умеющей,это по Вашему норма? Мда...((",0,
сколько там стоит?  за день всех?  телефон не подскажете?,1,
"А вот если гормональный, то это сильно плохо? Или иногдп можно, типа?",0,
Папайей ребёнка сможете накормить? Она хорошо слабит,1,
А кто вам мешает купить квартиру в ЖК бизнес класса? С огороженной территорией и хорошей отделкой? Вы совсем не видите связи между стоимостью жилья и качеством?,1,
"Добрый день. Существует ли какое-то действенное средство для обуви, что бы ее очистить? Пена может-быть. Какая марка хорошая? Спасибо 🙂🌷",1,
"У меня вот коронка старая слетела и я не знаю что делать, куда бежать. С культей долго ли проходить можно? И думаю что в ближайшее время тоже начну искать стоматологию с протезированием...",1,
"А мой был с другом и трансвестит извинялся, подумал они пара😂😂🤦🏻‍♀️ короче может к ней лучше пришьем пуговку, что б не повадно было? 😂",1,
"Доброе утро
Подскажите, пожалуйста, ребёнку сегодня 3 месяца, но совсем не держит голову. Если упирается на локти, то тянет вверх, стоит ручки развести опускает☹️
На животик выкладываю, но он не очень любит лежать на животе, капризничает
К кому в этом случае лучше идти? К остеопату ? Или отдавать на массаж?",0,
"Здравствуйте, скажите, пожалуйста, сколько по времени длится период выпадения волос после родов? Анализы в норме",1,
"Где на Буките лучше купаться? Чтобы дно было песочным , а не в камнях?!",1,
Девочки добрый день. Откликнитесь кто кормил грудью рёбенка при наступлении новой беременности? Что советовал гинеколог?,1,
Подглядывали? :),1,
"Уже думаю про возвращение. Меня там начальница вечно гнобит, никак не могу к ней подход найти. А до самих родов никаких выплат беременным нет? Правильно? Уже после рождения ребенка на что то можно рассчитывать?",1,
"Чего хмуритесь, Евгений? Присоединяйтесь к Оле, она на пляж идёт 🙂",1,
в чем они странности то ? ),0,
"Вот я стала остерегаться теперь и остеопатов и мануалов, даже если у них медобрахование. А про Вагина хорошее говорили, хотела к нему попробовать, и сына тоже... Только вот думаю как именно, сыну теперь 2,5...как уговорить? С ещё одним взрослым идти, чтобы за 1 раз?",0,
"А ещё вопрос, они с какого то определенного времени делают тесты в аэропорту? Или 27/7?",1,
"Девочки🍪🔥 Плиииииз, у кого есть миксер на завтра!? Очень очень нужен! Чангу/Семеньяк.",1,
А где именно стоять будете? На пляже?,1,
"Ты уже? Подотри попку, как мама учила))",0,
"У вас есть дети, которым скоро необходимо идти в сад? Видимо нет. Иначе вы бы знали что бюджетных мест в частных садах выделяют 1, максимум 2 группы по 30 человек. А очередь туда превышает 300 человек. Вот и посчитайте к какому году ваш ребёнок сможет попасть в это сад... а на платной основе стоит 30к в месяц. Не думаю что в ОП заселились одни миллионеры, которые помимо ипотеки могут позволить себе сад за 360к в год... и это только на одного ребёнка..",1,
