question,class,label
"А ты не думал, что ты лишь исполняешь наказание в своей конторе? А решение, каким должно быть это наказание, принимают другие люди? В тысячу раз умнее и образованнее тебя?",0,0
"Девочки, у кого дети 2,5года. 
Сколько часов в сутки спят? 
Если дневной сон сохранился, то сколько бодрствует до него и после? И сколько спит днем и ночью?
Я в отчаянии уже.  Нам суток не хватает, чтоб  наш режим впихнуть. Ночью спать ему надо часов 11-12, днем 2 часа.
Бодрствовать до дневного  сна 4,5-5 часов. А до ночного сна 8. И как в сутки уложиться с такими цифрами. Получается вечный недосып, психоз и режим съезжает.
А если в сад пойдем, они там до 3 спят. На ночь он уснет в 23:00, а утром вставать в 7🤦‍♀",0,1
"Соседи, а за какую цену машиноместо в паркинге сдают у нас? Минимальный вариант интересует?",1,1
Кто-нибудь в лесу когда-нибудь слышал выстрелы? А то с собаками гуляла и в глубине леса прям будто кто-то душу отводит 😳,1,1
"Кто знает, где купить пилку для ногтей в чангу?? 🌺",1,1
"Интересно, это возможно исправить? Песочка насыпать там, или что-нибудь такое.",1,0
"Можно мазать пуреланом, но точно ли вам нужны долгие прогулки на морозе? Выходите сами без рукавичек, руки ваши замерзли идите домой.",0,0
Какие? Обычные или те которые манну дают?,1,0
"Подскажите пожалуйста , кто обращался в МФЦ на ул. Новая 14? 
Они без предварительной записи сейчас работают , не могу дозвониться 
( необходимо подать документы для оформления собственности )",1,1
"Девушки, поделитесь какой горшок покупать? Любой?",1,0
"Всем доброй ночи! 
Мамы девочек, кто где ушки прокалывал? Поделитесь отзывами и контактами салонов, пожалуйста.🌸",1,1
"Соседи, выступление президента слушали,? Уже писал в другом форуме, когла график прогулок будем делать?🤔 или УК будет делать?",0,1
"Так получается, это не город уже, а часть города? Или это город в городе? Или Москва - это уже не город, а надгородское формирование? Кто знает, просветите...",0,1
"что мне нужно сделать для того, что бы убить механического черепа? Мне моего снаряжения не хватит?",1,0
"А как узнали, что ковид+? Уже потом сдали на антитела и пцр?",1,1
"Девушки, поделитесь вашими любимыми местами на Бали для спа процедур, где вам нравится проводить время, делать маникюр, уход волос и тд? Чтобы был хороший сервис и приятная атмосфера. Благодарю, милые 🌸",1,1
"Девочки кто летал на поздних сроках ? У меня будет 30 недель , перелёт 10 и 13 часов , насколько это может быть опасно ?",1,1
А ортопеда не посоветуете? Я к тому что сейчас не повезём тк она итак очень уставшая и в очереди не высидит. А состояние преемлемое. Но завтра надо ехать а то нервно,1,0
"На прививку? Помните, что Прививка даёт результат только про условии полного здоровья ребёнка? То есть он месяц не должен болеть.",1,0
"К.м., 3, может? 🤔 Институт педиатрии",1,0
Так может и социалку не делать? 😉,0,0
"тут есть те, кто живет припеваючи на пассивный доход, ему не нужно впахивать на трех работах без возможности в течение дня поболтать ни о чем )) завидуете? я очень таким завидую! ;)",0,0
"Добрый вечер, ☺️девочки помогите советом,  у меня 37 недель беременность,  тазовое предлежание,  и я очень переживаю рожать самой или настаивать на кс? Просто переживаю чтоб с ребеночком все хорошо было 😢",1,1
"Здравствуйте. А что именно нужно? Есть оберег. Я лично вещи в Марию отвожу, там женщины и дети живут, сбежавшие от домашнего насилия",1,0
"Это мне вопрос? С сайта заказала, пришло за дней 10",0,0
"Наталья, у Вас какая площадь? Был проект? Перепланировка?",1,0
Пройтись по свиданиям не значит пройтись по рукам. Редко бывает что вот случайно в библиотеке встретились глазами и вау - любовь с первого взгляда. Здорово если у кого-то так бывает. А если нет? Сидеть девице в темнице и поджидать принца? Не продуктивно 🙂,0,0
Вы чё тут совсем не читаете что я написал? Я сказал я с челом общаюсь не мешайте,0,0
"Если мы найдем пентаксим, то просто с ним приходим и нам также капли от полиомиелита дадут? Или с пентаксимом все таки его внутримышечно ставят, не подскажите?",0,1
Про это в курсе. Оттуда и вопрос: чем заменить? Вообще ничего не давать?,1,0
это каким? осцилографа у меня нет если чё,0,0
"Девочки, доброго дня! Может среди вас есть любительницы инстаграмм? Мне нужна помощь в творческом ведении и продвижении инстаграмм. Есть план контента. Немного фото для начала. Тема: Беременность, роды. Детский период. Кому интересно, напишите, пожалуйста, в личку😊",0,1
"А я вот понять таких людей не могу.  Их что, знания других, ущемляют?  Или их опыт и твои знания не совместимы, поэтому ты говоришь ерунду?  А ещё у меня постоянно уточняют, ты вот где все берешь?  В ИНТЕРНЕТЕ??? 😱 Честно сказать,  я все время в ступоре. А где ещё в наше время берут информацию?  Или по мнению таких людей, информацию нужно добывать в пыльной библиотеке?...",0,0
"Мы сиропом пили, все норм было, а реакция какая? Аллергическая?",1,1
"Девочки, помогите, заболела😭😭😭 Первый триместр, голос пропал, а кашель сухой, уже несколько дней. Чем лечиться?? Ничего нельзя. Дома с ребенком, в больницу не могу пока дойти",1,1
"Народ, кто нибудь едет из России на Бали в ближайшее время? Очень нужно чтоб привезли стики на айкос🙏🏻 взамен сделаю фотосессию бесплатную",1,0
"Девочки, где пентаксим брали? Надо сразу 2 вакцины купить?  И стоит ли с рук брать?",1,1
"Я согласна с вами. На Бали зарплата 2 млн. рупий, а вы им предлагаете матрас за 2,5 млн. Что они с ним сделают? Естественно продадут, но не бросят на бетонный пол, т.к. кровати тоже нет. И суть не в этом, а в том, что им нужно на самом деле. Матрац расшитый золотыми нитями или работа, чтобы подняться...",0,0
И так кто женился ? Кто развёлся ? Кто влюбился ? 😂,0,0
Сам съел? Вот жук!,1,0
Хочешь поговорить об этом? Записать тебя на приём в удобное мне время?,1,0
"Ну не к котлу подключают а к газовой плите.  На какое время хватит газу в котле с балона??? На день, два?",0,1
"Девочки, дочка 4 месяца начала спать днём по 20 минут, я вообще не понимаю что происходит😭 она конечно капризничает, глаза сонные, стараюсь убаюкивать/укладывать через 1,5 часа, но получается через 2 часа. И не важно в кроватку ли я ее ложу или на ручках, или на животе, хоть где- максимум 25 минут. Норма это или нет? Регресс сна?",1,1
"Девочки, привет, не знаю как быть, может кто-нибудь сталкивался... Уезжаем жить в другой город. Вот думаю увольняться или нет. Пока я нахожусь в декрете,стаж идёт или нет? Меня же могут уволить дистанционно и прислать трудовую книжку по почте? Почему не спрашиваю своего работодателя? Потому что боюсь,что будут требовать, чтобы я написала заявление на увольнение,что будут давить. Хотя выплат сейчас никаких нет, ребёнку год и десять месяцев. Просто  хочу второго ребёночка, вдруг получится забеременеть,тем более у меня зарплата вся белая была. А может и не смогу забеременеть (первый раз с помощью ЭКО только получилось), тогда можно было и уволиться, плевать на этот стаж (если он считается в декрете). Не знаю как быть...",0,1
"Девочки, убуд, есть у кого-нибудь контакты хорошего массажиста, кто мог бы приехать на дом? Может салон какой-нибудь, где можно заказать такую услугу?",1,1
А ты чего на автобусах катаешься? Машинку отобрали у тебя или ты продал ее за долги?,0,0
Добрый вечер. Подскажите пожалуйста где на острове продаётся касторовое масло? Желательно в ЧАНГУ 🌹,1,1
А нос у вас как? У нас вот заложен ещё.  Только дышит и опять заложен. Не знаю что и делать,1,0
"Девочки если в матрёшку приехать с температурой,ребёнка посмотрят? Или скорая ездит на вызова с температурой? Нейрон сегодня не могут,а я ждать не хочу 38,7 уже.",1,1
а что произошло? у него не хватило места все забрать? Или он вывалил мусор на дорогу?,1,0
В этом водоеме воды мало или можно что-то поймать? 🗿,0,1
"Почему? я работаю но нахожусь в отпуске по уходу. Пособие 16 тыщ, на двоих это меньше прож.минимума",1,1
Нормальные там вещи? Оригинальные?,1,0
Добрый вечер! Подскажите как вы относитесь к стрижке на лысо девочек? Подстригали ли вы своего ребенка? Становятся ли они гуще как в старые добрые времена говорили.,1,1
в каком смысле? пооткрывал некоторые сундуки и взял оттуда батареи и фрагменты,0,0
"Мамы девочек, подскажите что интересно девочкам в 11 лет? Собираем подарок племяшке отправить. Что-то небольшое, самолётом передать. Может какие-то книги сейчас популярны? Или наборы...",1,1
"Девочки, всем привет! У  вскрытых капель для носа есть какие то сроки использования? У дочки нос заложен 3ю ночь, називин(оксиметазолин) и ринонорм(ксилометазолин) не помогают от слова совсем, спим сидя с ней. Називин не превышала норму, сегодня 3й день использования, ринонорм вчера на ночь брызгала и ничего не изменилось. Анализирую в голове, почему не помогают, вспомнила что вскрыты капли точно больше года назад, но по срокам годности на упаковке 22/23 года. Симптомов других нет, только сопли",1,1
"Девочки, доброе утро! 🌞
Кто бровки делает? Форма и окрашивание. 
Чангу.🌺🌺🌺",1,1
"Мне мерещиться или рейсы прямые до России (мск) отменили?  
Кто-то летал на неделе ?",1,1
"Здравствуйте всем!
Есть кто нибудь кто наблюдается в детской поликлинике #5? Как там врачи? Может кто есть с 8 участка?",0,1
А еще подскажите как можно определить есть ли отит? Или ехать в матрешку к лору?,0,1
"Мне врач сказала , что будут вскрывать , за неделю до родов Объясняя, тем что так для ребёнка лучше . Рожала и наблюдалась я платно у врача которому доверяю, как только себе  доверяю ( рожала до этого первого ребёнка у неё и все было идеально, лучше гинеколога не встречала, а встречала я многих гинекологов ) . У меня в недель 34-35 появилась сильная изжога .Только потом на родах мне сказали , что изжога из-за большого количества воды.А почему она мне про многоводий только в день родов сказала? , знала меня, что интернет начитаюсь и буду мучаться . Многоводие опасно тем, что роды могут начаться внезапно и с водами может выпасть пуповина ( если я не ошибаюсь )",1,1
"Какой в этом смысл? Проще и легче собрать, что нужно. Что не нужно не включать в прошивку.",0,1
"Доброе утро, девочки 💫 Какие хорошие пробиотики здесь можно купить? Очень долго сидела на антибиотиках, лечила желудок, нужно флору восстановить.
Или, может, народные средства здесь есть хорошие ?",1,1
"Девочки, пришел сезон мандаринов и что? И как вы живете? И прям вот вообще на ГВ их нельзя?😱",1,0
Какой ключ? открытый? Закрытый? :),1,0
Я тоже визами занимаюсь и что? 😄 у нас вообще никакой информации нет,1,0
Именно конъюнктивит? Спасибо,1,0
"И сколько вам было??? Да ну, у моего педиатора практика 50 лет, старенькая такая бабушка))) Там же лекарствами не лечат, верно?",0,0
"Ты матч смотрел?? ты Видел в каком состоянии Санчо был?? ты в курсе что им играть в субботу??? ты понимаешь что иногда лучше засушить игру немного чем порваться за пару минут, тем более сам Ройс всю защиту не обошел бы! а остальные уже были вымучаны и бегать им лишнего точно не нужно было! еще раз напоминаю в субботу бундес и там игра не из проходных!",0,0
Девочки где ещё можно проверить лекарства на совместисость с гв? Если лактация не находит что то.  Мидокалм и комбилипен,0,1
"Спасибо, просто я думала может разделить на 2 посещения. По 3 часа или все разом. А где лечили? Другой стоматолог другое конечно сказал....",1,0
"Здравствуйте! Подскажите, пожалуйста, куда обратиться? Ребенку год. Вчера упал, сильно плакал. Я понятт не могла, чем ударился. А сеголня на переносице синяк😯 Это к лору надо?",1,1
"Девочки, посоветуйте, кто делает перья в волосы и плетет косы? :)",1,1
"👉 стрейчинг, бесплатное занятие 👈
Девчонки, кто хочет завтра потянутся на пляже(Бату белиг)? В 17:30 буду рада видеть всех желающих 🤗",1,0
"Привет, девчат. ❤️❤️❤️ кто знает хорошего КОСМЕТОЛОГА❗️❗️ в районе чангу, семеньяк, кута? Нужно лицо почистить хорошо! Любые рекомендации будут полезны 🧖🏻‍♀️❗️❗️❗️❗️",1,1
"Девочки,подскажите ещё пожалуйста,как называется анализ где проверяют кал ребёнка,не на яйце глист,а на всякое другое) это копрограмма? Че-то не нравится мне стул дочи,хочу проверить. В поликлинике сказали они ничего подобного не делают и не знают🙄😅",1,1
А почему от соевого отказываются на ГВ? Что в нём такого?,1,1
А в карту в пк потом внесут на основании слов? Или выписку сделают в центре вакцинации?,1,1
мобильного интернета не будет ? )),1,0
"Вот и у нас рвота после тити. 

Девочки, в приёмной тётя врач сегодня отчитала как маленького ребёнка, что (•)(•) кормлю. 
""Ребёнку 2 года, у неё полный рот зубов, вы кого из неё сделать хотите? Вы что делаете, что у вас там витаминки? Вы выполнили свою функцию материнскую, это кошмар кормить ребёнка после года.""
При этом закатывала 👀 и очень грубо разговаривала. 
Я в очередной раз в шоке от наших врачей.",0,0
"Щитовидку проверяли? У меня после первой беременности возникла такая же проблема. Всю беременность и потом на протяжении почти 6 лет она была. Во время второй беременности нашли проблемы с щитовидной, назначили лечение... и озвученная проблема ушла. Как только пару дней пропускаю назначенный препарат (из-за щитовидной), проблема возвращается. А до этого тоже уже и к гастро ходила и анализы сдавала, обследования прошла, толку не было. В нете потом уже нашла, что это часто в совокупе и бывает (проблема со стулом из-за гипотериоза). В детстве тоже переодически беспокоило, но не так как эти 6 лет конечно😐. Даже до проблем по проктологии дошло и операции как итог, за эти годы...",1,0
"Ребята, где можно скачать террарию? (",1,1
"Подскажите, пожалуйста, у кого квартира с отделкой и 2 унитаза, что вы делали? 
Сносил кто-нибудь один?",1,0
"девочки, добрый вечер! кто-нибудь может подсказать контакты работающих стоматологий? может кто то обращался недавно? район любой!",0,1
"Привет  Анжелика. Дожди это утомительно, а музеи открыты или нет? Дома точно уснёшь.  Хорошего дня тебе.",1,1
А у меня друг в Бухаре..может знаете его? Алишером звать 😂,1,0
А может вторую открыл ? 😊,1,0
"Девочки, а в такую погоду кто нибудь гуляет с детьми? А то меня мама моя замучился выгонять на улицу с ребенком. Мол, комаровский говорит надо гулять при любой температуре, только сокращать время прогулки. А я как представлю - одеваться полчаса с ребенком, чтобы пять минут погулять.",1,0
"А подскажите, как правильно использовать его? Мама подарила отросток. Знаю, что растение лечебное, а что с ним делать - не представляю🙈",1,1
И вот ты админ рейдерского чата? Ты,0,0
Результат есть? Диагноз конкретный поставлен?,1,0
Зачем я это сделал? Сам не знаю,1,0
"Всем привет,подскажите,кто-нибудь участвовал или участвует в программе «доступное жильё молодым семьям»?) это вообще все реально?) или они тянут пока тебе 35 лет исполнится и говорят,не судьба? 😁",1,1
"есть какое-то зелье типа Железной кожи, только чтобы давало больше защиты? А то в хардмоде эти 8 защиты уже ничего не решают, по сути.",1,1
Спасибо. А запись в 7 утра открывается? Что то никак не могу словить,1,0
"Пересушить, если немного споласкивать водой? 
4 месяца никаких проблем.",1,0
"На груди засыпает? Или все же просыпается и плачет, грудь взять не может, трясётся?",1,0
"Мне нравилась тема про гидроизоляцию! 
ПГП это гипсокартон? Потом на него грунтовка? Потом обмазочная мастика (🙄) и потом плитку на плиточный клей?",1,1
"У меня в Украине свой салон лазерной эпиляции. Вы не знаете нужна ли лицензия для работы  с лазерами на Бали?  У меня есть классный аппарат, который работает даже с очень загорелой кожей, вот думаю , может привезти ?)))).",0,1
Так нам воткнули сейчас в 2 мес его.. Теперь нужно узнать сколько перерыв можно делать максимум от первой кл второй!?  Чтоьв не ставить вместе с акдс ее,0,1
"Девочки, кто нибудь сдаёт квартиру в районе вторушки, гоголя, чайки? Нужна 1к на длительный срок",1,1
"По 8 часов в день, это нормально? 🗿",1,1
"Всем привет! Где лучше почитать/посмотреть про уход за ребёнком от нуля до года? 
Поиск выдаёт Комаровского с Курпатовым, как-то к ним нет доверия)) 
у мам уже взгляд на многое прямо противоположный от современных рекомендаций педиатров и консультантов гв...",1,1
"Подскажите, пожалуйста. Нужно сделать узи почек и мочевого пузыря. Это к кому? К урологу? И может ли кто-то посоветовать хорошего специалиста 🙏🏻",0,1
Думаешь ? :),1,0
Зачем ругаться? Я или бью или нет,1,0
"да, тут теплые воды.
А как можно привозить на рынок Бали каждый день свежий лосось? 😳",0,1
"Девочки, всем привет! Подскажите пожалуйста есть русские косметологи на Бали? Кто губы делает",1,1
У вас однушка 37 м?? Какой этаж? Есть короб на кухне?,1,0
А так будет во дворах всех корпусов? В 3ем вроде общая площадка без забора,0,1
"Соседи, а есть у кого-нибудь мощный магнит? Не магнитик из крыма на холодильнике, а действительно хороший магнит. Одолжил бы на день.

УЖЕ НЕ НУЖНО, СПАСИБО!",1,0
"Девочки, а где на Бали купить жемчуг? Не украшения, а сам жемчуг с отверстиями",1,1
"Девочки, наверно спрашивали уже, не мону найти. Где можно купить лыжный костюм тёплый на взрослого? Желательно не очень дорогой ☺️",1,1
Сейчас сколько? Было 1800 по-моему,1,0
"Девочки, что можете сказать про Анаферон? Дочка заболела. Но не сильно вроде. Приходила педиатр и выписали это, мирамистин в горло , аквамарис в нос. У дочки только темпа (38,3 максимум была вечером вчера- дала нурофен)  и сопли прозрачные.",0,1
"Всем привет! Скажите пожалуйста , где можно сфотографироваться на Бали для лотереи грин кард ? Может был у кого-то опыт 
Какой-нибудь нормальный фото салон",1,1
Что с чуваком в костюме? Он обруч съел ?,1,0
С чего бесплатно? Доступ будет в любом случае от всех и места все равно всем не хватит. Но зато никаких объездов и левых не будеь,0,0
"привет, это жд больница, а куда там ехать?  тоже ухо ночью  заболело.",1,0
Оттуда дама как должна спуститься?  😳🙈,1,0
Отрядные? О каком отряде речь?))),1,0
Здравствуйте. пожалуйста 🙏🏽 дайте контакты нянь для детей) буду благодарна 😇 И к каким няням лучше обратиться ? К нашим русскоговорящие или местным девушкам ?,1,1
"ребят, у кого-то получалось прошить турбу с обходом бедблоков из брид? что-то совсем застрял  -(",1,1
Девочки! Кто здесь обувь чинит?? Хелп! Убуд~,1,1
Стим? Или пиратка,1,0
"Спрашиваю, так как недавно с девочкой разговаривала, которая рожала в гпц примерно в одно время со мной и там такая же история. Никаких инфекций нет, а воспаление есть. Может ещё у кого так было? Может они шьют как то хреново 🤔",1,1
"Или кто еще хочет, девочки? Поехали с нами)",0,0
А можно меня? ☺️,1,0
Порекомендуйте Серф инструктора или школу или веселую компанию вместе учится)? 🏄,1,1
"Какие ещё моды? Типа как в скайриме, когда оригинальная игра превращается непонятно во что? Я хочу убить Мунлорда безо всяких модов!",1,1
"Девочки -мамочки , подскажите пожалуйста , летим с ребёнком 8 мес .
Какую страховку брать? ( какая лучше)
И как дела обстоят с экстренной помощью .? (на случай если прям ребёнку плохо стало , есть там что то по типу скорой) ?
Как действовать в таких ситуациях ?
 Никогда не заморачивались по этому поводу , но тут все же с малявкой ,риски есть , лучше подготовиться . 
Думаю многие уже через это прошли . Поэтому поделитесь пожалуйста опытом !!!🙏🏼",0,1
"Поздравляю с рождением малыша!!)) Вы бесплатно рожали? Просто я в опц рожала и тоже хотела, чтобы муж хотя бы на схватках был со мной, но его не пустили в приёмное, сказали позже в предродовую можно если врач разрешит и не будет других девушек....а я ему и одежду сменную собрала и все документы необходимые, а тут облом😂",1,1
"Всем привет!
Лечу в первый раз. Может кто подскажет, есть какие-то вещи, с которыми напряженка и лучше в России купить? 
И вещи тёплые пригодятся? Смотрела на видео у кого-то и там большинство людей были одеты в кофты/штаны",0,1
Спасибо! С цветом бы определиться заранее. А цвет ламината у всех одинаковый? Совпадает с шоу-румом?,1,1
"Кирилл, а вы уверены в своих словах? Вы вчера там небыли, а так смело утверждаете. Больше Вы на провокатора похожи.",0,0
А где всю красоту увидеть можно? Территориально,1,0
"А давно это было? Мне казалось, что это развлечение с досрочным погашением по заявлению уже давно нет нигде 🙈",1,1
"Девочки. Подали мы в мфц на бесплатные лекарства, одобрили, а где брать эту справку? Живем на Академической. В мфц ничо не дали.",1,1
"Правильно, что написали тут! Может кому-то пригодится эта информация и другой человек уже не попадётся на такое. Если мастер не может ответить за свою работу, не хочет переделать косяки или вернуть деньги и ещё в чёрный список занёс? Какие могут быть оправдания? 🤷🏻‍♀️ Жалко, что не приложили фото своего маникюра",1,1
"А капли - внутрь? При молочнице во рту (кандидозе) обычно прописывают капли Кандид, ими смазывается полость рта. Содой тоже можно, но и одного кандида было бы достаточно)",1,1
И результат вы через сколько заметили ? У меня ребёнок вообще не проявляет инициативы чтобы сесть . Вот и думаю после курса балетом результат через время,0,1
"Я покупаю торты, которые стоят ~1.400 руб за 850 грамм, это ~1.650 руб за 1 кг, но фабричного производства.
Покупать у домашних кондитеров брезгую: какие продукты они использовали? Какими руками делали? Может быть в квартире живёт кошка/собака и при приготовлении шерсть летит в торт, фу-фу-фу 🤢",1,1
"Девочки, доброе утро) подскажите путинское приходило в этом месяце? А то я в октябре продлевала и вот думаю когда ждать в ноябре или декабре🤔",0,1
Это которые? Он один и несколько женщин с ним из администрации,0,0
А мне стоит убивать стену плоти? В литовой броне,0,0
"Соседи,  давайте соберёмся в баре,  поиграем в  настолки? Что-то я заскучала по человеческому обществу)))",1,0
Работаете? Если да то на работе заявление нужно написать. Автоматом платить не начнут. Начисляются с момента окончания больничного,0,0
Здравствуйте. Кто нибудь заказывал на АлиЭкспресс что-нибудь? Куда доставляют товар?,1,1
Добрый день. Посоветуйте пожалуйста продуктовый магазин в пешей доступности с хорошим качеством ? И желательно минимальным сервисом 😎,1,1
"В клетке или прям по территории? У нас с мужем вчера была дисскуссия, так и не пришли к единому мнению ))) из зоосадов мои в восторге от того, что рядом с ботаническим))",1,0
"Девочки, где пентаксим брали? Надо сразу 2 вакцины купить?  И стоит ли с рук брать?",1,1
То есть это надо туда придти и сидеть ждать что записал? По будням?,1,0
"Лена, что скажешь? Реально неплохо? Мне кажется, что чета Гавриловых о нем ещё говорили",1,0
"Ну вы чо. Я в каннах, возле полиции прямо. Скажите мне сразу вы едите или нет? Мне голову мыть или нет",0,0
"Девочки, у дочки зуб моляр лезет, это может давать температуру 39 и сопли ручьём? Второй день не спит, на руках все время..",1,1
"А что значит, не переходит? Т.е. ночное потребление не считается по ночному тарифу?",1,1
"Что писала? И в смысле зачем? 
Женщины пишут о таком отношении к себе. И если для Вас это норма, когда Вам хамят и т.п. то моё мнение иное. Должно быть уважение к пациенту, а если все так и терпеть, то и педиатру и учителю тоже можно унижать  и хамить",0,0
Где можно купить одежду для йоги? Чангу,1,1
Девочки Есть у кого-нибудь нимесил или может кто-то знает местный аналог? Очень надо🙏🏼,0,1
Но как он действует? Почему он для призывателей?,1,0
"Девочки, а подскажите, что делать, чтобы не допустить сращивания половых губ у девочки? На курсах Инна говорила, что лучше ничего не трогать.. А в статье было про смазывание маслом и прочищение..",1,1
"Девчат, есть врачи? Чем лучше обрабатывать такую рану? Стоит заматывать бинтом? Или присыпать? Как лучше в этом климате сделать? Спасибо.",0,1
"Девочки, вы же знаете все.. К кому обратиться с массовым появлением родинок на теле? Может посоветуете врача?",1,1
"Девочки хочу с вами посоветоваться)
Как прилетела, начала сильно отпекать . Ещё живот постоянно вздутый ( первое время ела их местную еду).

Как бороться с отеками ? 😂 йога, растяжка, спорт - это есть ✅ 

Может какие-то рецепты, чаи ?",1,1
"Здравствуйте, кто подскажет какой мазью можно мазать дежурные бляшки псориаза при ГВ? К врачу попасть пока нет возможности",1,1
"Девочки, может у кого-нибудь летят знакомые или друзья на Бали в ближайшее время? Из России, Беларусии или Украины 
Дайте знать пожалуйста 🙏❤️",1,0
А можно поподробнее? Есть какие-то нюансы? Не застревают заказы на таможне?,1,1
А что там последнее время? А то я хотела сходить,1,0
"Девочки, расскажите, кто то делал деткам фторирование молочных зубов? Есть отзывы, где хорошо делают? У сына крошатся молочные зубки, надеюсь, если зафторировать, получится сохранить их 🤔",1,1
Девочки добрый день! Подскажите где лучше? сделать узи МВС мальчику?,1,1
"Девочки , привет нам 10 месяцев . Ничего нового не давала . Все кушали как прежде и много месяцев , что это такое ? От чего может быть ? К нас никогда даже просто щеки не высыпали",1,1
"Что Вы имеете против анаконд-трансгендеров, а? А?",1,0
Трихолог?  По страховой?  Вы серьезно?),1,0
Вам понравилось ? Есть разница ?,1,0
"Скажите пожалуйста, а вы добавляете его в стиральную машинку вместо порошка или к порошку или как? Просто неохото варить)) в фикс прайс мама купила, стоит около 20 р",1,1
"А если ""та мамашка"" мать-одиночка и ей не на что кормить и одевать ребенка? Может предложите какие-то другие варианты кроме сада? Можете предложить ей работу на дому? Поможете материально?",0,1
"Стоит ли переживать, если порядок прорезывания зубов нарушен? Вместо центральных верхних резцов у нас прорезались боковые?",1,1
"А не думаете, что там просто все, кто мог, переболели, просто в разной форме? Слабых скосило, некоторые поправились, сильные же даже не заметили и сразу выработали иммунитет.",0,0
Измеряли всю красноту? Или папулу?,1,0
Малыш уже ходит туда? Вы в НЛО?,1,0
"Мама живет с вами? Возить с собой куда? Оставлять животных в машине так же опасно, как и детей.",1,0
На руках ведь всю церемонию должен быть ребёнок? У крестной или крестного?,1,1
"Девочки привет . Подскажите пришли месячные , ребёнку 9 месяцев , на груди . Это нормально ? Ещё как не странно очень болезнннные , хотя обычно всегда без проблем . Могут ли болезненные то что долго их не было ? Восстановится все потом ?",1,1
